-8.90360059171021E-05;-8.93552360873489E-05;-8.9917260367285E-05;-9.05043169741631E-05;-9.12149212090459E-05;-9.14860068112593E-05;-9.13426462209277E-05;-9.11659638163042E-05;-9.08938915044703E-05;-9.06825667568256E-05;-9.08638828731672E-05;-9.10197571166215E-05;-9.14861143894427E-05;-9.17131073568343E-05;-9.15661667681495E-05;-9.24143617775641E-05;-9.38346281812591E-05;-9.46429018949878E-05;-9.51739249217791E-05;-9.52908391381548E-05;-9.59791958839765E-05;-9.70960210851945E-05;-9.82026823833477E-05;-9.93758532027907E-05;-0.000101437054670238;-0.000103670244008629;-0.00010603779839439;-0.000107880583281273;-0.000109284458237983;-0.000110986430192187;-0.000113080070285533;-0.000115515583925445;-0.000118288956412895;-0.000121379610300068;-0.00012453167691562;-0.000127836484012698;-0.000131282353331505;-0.000134450449665485;-0.000137884548620878;-0.000142739592773662;-0.000147453767818849;
-9.27311468402568E-05;-9.27211313932017E-05;-9.29647669952029E-05;-9.32795591350242E-05;-9.3912077948111E-05;-9.39656907896553E-05;-9.36932310429233E-05;-9.3432179251711E-05;-9.30587919238381E-05;-9.27758669314205E-05;-9.29210632480539E-05;-9.3032484351348E-05;-9.3294172981361E-05;-9.34228265383058E-05;-9.33534187831132E-05;-9.40349789821454E-05;-9.51928658981658E-05;-9.60003996112115E-05;-9.64059712024424E-05;-9.65838374589871E-05;-9.73805005978246E-05;-9.82706271223953E-05;-9.91984107060704E-05;-0.000100257920412048;-0.000102174670105637;-0.000104428392431321;-0.000106860570581707;-0.000108797394881583;-0.000110264814042945;-0.000111834275211317;-0.000113875184496003;-0.000116240938478036;-0.000118944570356522;-0.000121988528384698;-0.000125079184370037;-0.000128384282421286;-0.00013176582905281;-0.000134874676231308;-0.000138362261385521;-0.000143434876015431;-0.000148420955870729;
-9.46027191192792E-05;-9.43558889879273E-05;-9.45228711941421E-05;-9.46268890945985E-05;-9.50774955376462E-05;-9.5035668820252E-05;-9.47670841642748E-05;-9.45176552034902E-05;-9.41708736448575E-05;-9.39480833599622E-05;-9.40753466449078E-05;-9.42141720213403E-05;-9.45280126581396E-05;-9.47902319169709E-05;-9.49099613841498E-05;-9.57504332682915E-05;-9.68583085612019E-05;-9.76369304747568E-05;-9.79931719881711E-05;-9.82978413326976E-05;-9.9232869308835E-05;-0.000100049718928318;-0.000100947324524637;-0.000101991446364765;-0.000103675314008849;-0.000105786130416215;-0.000108197794175795;-0.000110159632889448;-0.000111770814404936;-0.00011333583098363;-0.000115327491276059;-0.000117642602921896;-0.000120217524215864;-0.000123094601583675;-0.000126019633091581;-0.000129133494952846;-0.000132215291514389;-0.000135061250813895;-0.000138287403203733;-0.000142646804389129;-0.00014691909170029;
-9.52533846714011E-05;-9.52381173043388E-05;-9.53042432130581E-05;-9.53894582588254E-05;-9.57626315908242E-05;-9.57347046706405E-05;-9.55453545320993E-05;-9.5306997471382E-05;-9.50013603391164E-05;-9.48438650104439E-05;-9.49143164100531E-05;-9.50364769430207E-05;-9.55159237089932E-05;-9.59855725028511E-05;-9.62654482829556E-05;-9.71820096575098E-05;-9.8271431434171E-05;-9.90083284814724E-05;-9.92998496135231E-05;-9.95968549425553E-05;-0.000100399994614306;-0.000101059633399394;-0.00010203834443062;-0.00010321863126179;-0.000104801451206052;-0.000106776358741473;-0.000109118042530343;-0.000110946346591336;-0.000112548417578622;-0.000114195849405435;-0.000116183108712557;-0.000118404641635267;-0.000120876038502926;-0.000123623680063049;-0.00012643549081494;-0.000129357940109559;-0.000132183243242592;-0.000134880767582014;-0.000137946942534282;-0.000141557740479028;-0.000145053646614608;
-9.57901434768865E-05;-9.6085203267412E-05;-9.59792591422768E-05;-9.58718552780012E-05;-9.6176269191815E-05;-9.61658256253192E-05;-9.60163677167586E-05;-9.58138693604144E-05;-9.55503428866461E-05;-9.54701441538637E-05;-9.56107615207287E-05;-9.57898388720762E-05;-9.6318821534867E-05;-9.69207772961249E-05;-9.72885819611845E-05;-9.82271200846772E-05;-9.92807473727751E-05;-9.99565202539133E-05;-0.00010035277116488;-0.000100719886898282;-0.000101321291341665;-0.000101822522928568;-0.000102882927684258;-0.000104242974894139;-0.000105793553426748;-0.000107662827632948;-0.000109885351723642;-0.000111563205551058;-0.000113174607178024;-0.000114899499700411;-0.000116918932738484;-0.000119039520770991;-0.000121370053022435;-0.000123979654939188;-0.000126653547514971;-0.000129404976894079;-0.000132008253753883;-0.000134476479821896;-0.000137399165925241;-0.000140802995225997;-0.000144024786492924;
-9.69539024939286E-05;-9.71524467312573E-05;-9.69787455034877E-05;-9.67947869617564E-05;-9.69919533865895E-05;-9.69873203366695E-05;-9.68951857669649E-05;-9.67576076553967E-05;-9.65689626694334E-05;-9.65837797640449E-05;-9.6828591957035E-05;-9.70885982868229E-05;-9.75825636418841E-05;-9.81697581915614E-05;-9.85843011803166E-05;-9.94615219077183E-05;-0.000100497783875891;-0.000101143825039018;-0.000101561148482264;-0.000102001064268124;-0.000102502611947562;-0.000102946610681976;-0.000104039417330714;-0.000105452664944388;-0.000106990244097899;-0.000108772192283586;-0.000110850071259078;-0.000112350522184751;-0.000113901698150057;-0.000115584265262423;-0.000117487301918315;-0.000119464852186277;-0.000121607661280154;-0.000123995808349848;-0.000126454517677397;-0.000128979624303146;-0.000131332253328139;-0.000133572643530415;-0.000136331311874661;-0.00013965374410377;-0.000142794798397653;
-9.80050734928159E-05;-9.81798319472386E-05;-9.81117735750076E-05;-9.80458370767473E-05;-9.82726632017538E-05;-9.83142954103627E-05;-9.82376677106868E-05;-9.81511147811491E-05;-9.80489098484676E-05;-9.8136410336351E-05;-9.84293226593346E-05;-9.8752963435377E-05;-9.92281060964094E-05;-9.98018591040252E-05;-0.000100285484690022;-0.000101116728208048;-0.000102113054248629;-0.000102641439381398;-0.000102973742306958;-0.000103466643667785;-0.000103965600052877;-0.000104462082862079;-0.00010561124121657;-0.000106937793803487;-0.000108360144070881;-0.000109988194654218;-0.000111919389474918;-0.000113280057523046;-0.000114724866625525;-0.000116311476139254;-0.000118064699125264;-0.000119903963003798;-0.000121895700980281;-0.000124085409412944;-0.000126311892438741;-0.000128587107278381;-0.000130757242144496;-0.000132841244366136;-0.000135406223747261;-0.000138490561049413;-0.000141535661124983;
-9.7548865042629E-05;-9.79179938578937E-05;-9.81955297544702E-05;-9.82952528988562E-05;-9.85462090042334E-05;-9.86639471745121E-05;-9.86806997779144E-05;-9.87096904193894E-05;-9.87114173679925E-05;-9.88602128392423E-05;-9.92306819083542E-05;-9.9633960399376E-05;-0.000100152091660683;-0.000100798162155416;-0.000101336865312093;-0.000102133835038821;-0.000103146358813177;-0.000103615956154668;-0.000103957453791994;-0.000104492252228236;-0.00010505934167849;-0.000105690999255425;-0.000106957900457137;-0.000108369890018701;-0.000109826322801954;-0.00011136492857065;-0.000113189794196333;-0.000114491473608219;-0.000115917675181606;-0.00011749173515947;-0.000119227233251807;-0.000121094471750861;-0.000123066780621644;-0.000125201849003581;-0.000127386624476497;-0.000129654489140371;-0.000131856676733573;-0.000133947737848003;-0.000136420073248814;-0.000139535919150358;-0.000142686657603253;
-9.85623400273469E-05;-9.86303373770792E-05;-9.89388799554856E-05;-9.90442197745832E-05;-9.92860156217905E-05;-9.94590232691956E-05;-9.95536409596833E-05;-9.96546965641292E-05;-9.96862323181231E-05;-9.9774387750229E-05;-0.000100101907305529;-0.000100474075412256;-0.000100948934090201;-0.000101538094143874;-0.000102086457019195;-0.000102861273371693;-0.000103804567713594;-0.000104197739697425;-0.000104513894880015;-0.000105018214010329;-0.000105615608526668;-0.000106360728393321;-0.000107717412784106;-0.000109168342484171;-0.00011062185817892;-0.000112133568095984;-0.000113949974789706;-0.00011527966441362;-0.000116712955185262;-0.000118210010217403;-0.000119865594358995;-0.000121719298037207;-0.000123680468987019;-0.000125822792811985;-0.000128075210205129;-0.000130464054797884;-0.000132857869721835;-0.000135073744950442;-0.000137457765227536;-0.000140612405719857;-0.000143860570668976;
-0.000100994229266004;-0.000100668503063629;-0.00010073863695668;-0.000100751267051678;-0.000100938067890022;-0.000101088727481987;-0.000101158881372039;-0.000101214990795123;-0.000101172396558071;-0.000101144645005632;-0.000101318947431703;-0.000101580101287907;-0.0001019726313887;-0.00010249378033322;-0.000103017346550006;-0.000103692445919444;-0.000104464961270497;-0.000104743212886324;-0.000104963222145028;-0.000105436116105782;-0.000106032603884656;-0.000106819762680118;-0.00010817244464083;-0.000109532660387848;-0.0001108823551506;-0.000112330691730743;-0.000114141942451952;-0.000115515815216545;-0.000116911099084811;-0.000118306504510776;-0.000119856646804944;-0.000121628500625313;-0.000123548661966476;-0.000125684616199988;-0.000127966574526145;-0.000130412463290786;-0.000132887463297252;-0.000135151896928566;-0.000137492307661438;-0.000140449983038236;-0.000143618141470177;
