7.62457751113156E-06;7.4070172920338E-06;5.47290086807708E-06;5.15144070073206E-06;6.20864319594074E-06;6.59402203482137E-06;6.83036061300699E-06;6.41772534909608E-06;5.91804332120883E-06;5.41800911767642E-06;5.40725909959785E-06;6.36898432812419E-06;7.3395822032371E-06;7.93839534425667E-06;8.29622076839718E-06;8.43112546383585E-06;8.46992046844834E-06;8.89471253295631E-06;1.00114100242696E-05;1.0641466707553E-05;1.16390178180269E-05;1.23280209293757E-05;1.25861267231859E-05;1.26100196152991E-05;1.28874966750843E-05;1.40626464697738E-05;1.56476564424284E-05;1.80503642720524E-05;1.92387994309694E-05;1.9665767923941E-05;2.05807942315067E-05;2.24037905604759E-05;2.41693606105606E-05;2.60720579436567E-05;2.73551599797888E-05;2.81769439260518E-05;2.83771127807982E-05;2.872118651671E-05;3.10604856047787E-05;3.41258218711272E-05;3.66788258426836E-05;
8.83432329385412E-06;8.41023399376764E-06;6.59970452553562E-06;6.19241550084563E-06;6.94142098826521E-06;7.15929101010749E-06;7.40879691458053E-06;7.14471512430244E-06;6.88924158897212E-06;6.60056121631517E-06;6.73662696874407E-06;7.63674316867252E-06;8.45529453562214E-06;9.09905633041966E-06;9.50462035223028E-06;9.58508292443715E-06;9.54441689790754E-06;9.57507099290154E-06;1.05303096048491E-05;1.15670743099337E-05;1.25609487200638E-05;1.32409839305888E-05;1.36715441446788E-05;1.39339701502526E-05;1.4361667484444E-05;1.55025906399658E-05;1.68301798724758E-05;1.88398793647517E-05;1.99810709544414E-05;2.04584670762419E-05;2.13282782099287E-05;2.29104541610927E-05;2.43684925491816E-05;2.59886165826155E-05;2.71002982853511E-05;2.79286270586274E-05;2.82105797430638E-05;2.86396112003819E-05;3.06379812167672E-05;3.29194373429248E-05;3.50517459248756E-05;
6.23493439623761E-06;6.62372763952606E-06;5.36484454928617E-06;5.35375796974106E-06;6.29962801135529E-06;6.62226506924642E-06;7.05691497680912E-06;7.07772596121156E-06;7.02961882768988E-06;6.94665090672728E-06;7.24009984502545E-06;8.16088398757235E-06;8.91082427449889E-06;9.59677534721887E-06;1.02417215311756E-05;1.05308023864673E-05;1.05859376426049E-05;1.07115705139831E-05;1.16249125601825E-05;1.26441360511432E-05;1.35586155668604E-05;1.42297876543447E-05;1.46714265024288E-05;1.48383425076077E-05;1.51827027629913E-05;1.61507652983527E-05;1.71794213532372E-05;1.88350484300534E-05;1.99771248379855E-05;2.0434483671151E-05;2.12603459855473E-05;2.27011694194091E-05;2.39273947847443E-05;2.53349633849421E-05;2.63551631386833E-05;2.70823365487795E-05;2.73282773146126E-05;2.77133361775285E-05;2.93974674752004E-05;3.09988827032173E-05;3.25561445932822E-05;
3.55133819792197E-06;4.32844384024205E-06;3.81950722033499E-06;4.2470025302737E-06;5.41791607079367E-06;6.11549412051726E-06;6.76058591862323E-06;6.94738455294227E-06;7.05444903669807E-06;7.13739704374943E-06;7.54634906257497E-06;8.44767846415063E-06;9.15401490895294E-06;9.85178175157363E-06;1.06823529737569E-05;1.11719577093415E-05;1.13908442143562E-05;1.17293952067572E-05;1.25738482355177E-05;1.343632631556E-05;1.43239620493762E-05;1.49037258539731E-05;1.51238686293746E-05;1.51687111007217E-05;1.53722614225459E-05;1.61403843083272E-05;1.69420671988158E-05;1.82299346009274E-05;1.91672820513725E-05;1.95864528899373E-05;2.03019137928918E-05;2.15379484456585E-05;2.26931673077619E-05;2.39678070913555E-05;2.48246625130917E-05;2.54098869168808E-05;2.55862929197736E-05;2.59023736401145E-05;2.72470791979764E-05;2.83387107911687E-05;2.94288202813703E-05;
2.24772159611566E-06;2.96358681987135E-06;2.89906704376935E-06;3.66920809389409E-06;4.99236647185463E-06;5.98917004587221E-06;6.82239638331184E-06;7.18495265652483E-06;7.48518595998819E-06;7.68279147334891E-06;8.08962892735599E-06;8.96201738028667E-06;9.6615785294443E-06;1.0396360160745E-05;1.12551666193031E-05;1.17646016506485E-05;1.2095601706771E-05;1.2406198647088E-05;1.31519885058062E-05;1.40830515961572E-05;1.49109275255947E-05;1.52695640360206E-05;1.54668944936925E-05;1.55290249302484E-05;1.55435194412341E-05;1.61215476354266E-05;1.67537148892232E-05;1.77375092685349E-05;1.84041978346514E-05;1.87068669633955E-05;1.92892715919821E-05;2.03009974866805E-05;2.13531832882359E-05;2.24754725808974E-05;2.32055136855854E-05;2.37642376198394E-05;2.3919946310196E-05;2.40658445448518E-05;2.5140265459591E-05;2.59717593164516E-05;2.69772034243647E-05;
2.61174209040325E-06;3.17947009467852E-06;3.22415492677771E-06;4.02848495932942E-06;5.31690179555062E-06;6.41898311093261E-06;7.31027926910162E-06;7.74574411241532E-06;8.10820324950871E-06;8.30020452472281E-06;8.66064674779678E-06;9.44883051187292E-06;1.00495818346209E-05;1.07355396805987E-05;1.15913524786369E-05;1.21194820459921E-05;1.24624105318767E-05;1.26627442688701E-05;1.33463067222722E-05;1.42774215063855E-05;1.48496725109981E-05;1.4962546597187E-05;1.52029098693888E-05;1.54284489242463E-05;1.54301689732214E-05;1.58788618428616E-05;1.64598774145337E-05;1.72294411336474E-05;1.77698353927862E-05;1.80258886634238E-05;1.85259900198534E-05;1.94099678624767E-05;2.04292849621451E-05;2.15053993656493E-05;2.22511119266466E-05;2.28947666470374E-05;2.31147740892843E-05;2.32870542132079E-05;2.42991894350502E-05;2.49756336616249E-05;2.59292686229983E-05;
2.88592119043741E-06;3.47124892782094E-06;3.61613370029403E-06;4.33170783937208E-06;5.47636514729231E-06;6.568458245431E-06;7.41538671502232E-06;7.82020412115632E-06;8.1876089010285E-06;8.37348711908957E-06;8.70342595350437E-06;9.46717754442835E-06;1.00410336849935E-05;1.07390779717473E-05;1.16337348400379E-05;1.22594875586324E-05;1.2689459540947E-05;1.29107967914066E-05;1.35228092203708E-05;1.43128431333507E-05;1.46647085369387E-05;1.46600408202495E-05;1.49118601673753E-05;1.51116624365818E-05;1.50986407129453E-05;1.54995257960518E-05;1.60516978461643E-05;1.66879381229644E-05;1.72273873226147E-05;1.75305975831364E-05;1.80062648704266E-05;1.88079524090622E-05;1.98117636107905E-05;2.08316846581873E-05;2.15171534942153E-05;2.21250843601435E-05;2.22901412508023E-05;2.23337560967167E-05;2.3162272998605E-05;2.35737020034147E-05;2.43068710011514E-05;
2.44099304443747E-06;3.24737122646411E-06;3.61606030235917E-06;4.31702635149534E-06;5.39194418057185E-06;6.50114639885651E-06;7.36932136342443E-06;7.81991430314502E-06;8.26308346645131E-06;8.49800106421925E-06;8.81799517453428E-06;9.57424066176686E-06;1.01765827855076E-05;1.09037244061026E-05;1.1810566245634E-05;1.25254483530551E-05;1.30270161155248E-05;1.33491917621366E-05;1.39571301330506E-05;1.46142373434252E-05;1.4851541350742E-05;1.48235515244755E-05;1.50185499119777E-05;1.52298622639648E-05;1.52172880591291E-05;1.5481246526385E-05;1.59649382582044E-05;1.65325583494767E-05;1.7097637585077E-05;1.74703275991175E-05;1.7925567123702E-05;1.865319520763E-05;1.96055209289806E-05;2.05660151165142E-05;2.12047894972051E-05;2.17993259165345E-05;2.19403217925522E-05;2.18565809534039E-05;2.2490322047331E-05;2.2733558211515E-05;2.32769632576349E-05;
2.386385187046E-06;3.04801857426969E-06;3.4095781205536E-06;4.04393445916292E-06;5.05052042994047E-06;6.14243190168584E-06;7.02504767155741E-06;7.53608835834187E-06;8.05565412704022E-06;8.35228580828847E-06;8.68927489546754E-06;9.39781380445935E-06;9.99675220238398E-06;1.07337188555521E-05;1.16058260932283E-05;1.22657030296163E-05;1.27129640231688E-05;1.30564613786559E-05;1.36519735753765E-05;1.42436654078828E-05;1.4444415526801E-05;1.44289718445161E-05;1.46744277521306E-05;1.49398246704473E-05;1.49331137045933E-05;1.51306314636509E-05;1.55689126704776E-05;1.60511335185229E-05;1.65888430309272E-05;1.69658835737108E-05;1.73878230321216E-05;1.80530501406495E-05;1.89458655060448E-05;1.98521711686939E-05;2.04842456709745E-05;2.11211719758198E-05;2.1340362191184E-05;2.13058333523667E-05;2.18578993774213E-05;2.20900605555338E-05;2.26823778240621E-05;
3.63500504084046E-06;4.04246439807588E-06;4.22491810516639E-06;4.60614016323069E-06;5.3989465714835E-06;6.30817350790191E-06;7.08095257033733E-06;7.58688273107332E-06;8.15026178464079E-06;8.50526431443307E-06;8.86478749631972E-06;9.54180500634633E-06;1.01242775874698E-05;1.08524185644569E-05;1.15858472768172E-05;1.21496334207812E-05;1.25993723478463E-05;1.29350619870428E-05;1.3453231031739E-05;1.39591182477792E-05;1.41015561601991E-05;1.41860869230281E-05;1.45342594257643E-05;1.4842156229421E-05;1.48091696349908E-05;1.49427942924315E-05;1.53348179935311E-05;1.57267955133623E-05;1.62806055767331E-05;1.66856586883829E-05;1.70677774019423E-05;1.76633164452289E-05;1.84384263133212E-05;1.9210476037511E-05;1.9764783657377E-05;2.03872155144124E-05;2.06485765038874E-05;2.06395010584809E-05;2.11136062101325E-05;2.1288958889645E-05;2.18531154207166E-05;
