2.705014424741151031e-06 3.354974974883686308e-06 2.003907732750860244e-09 1.882629626759784180e-09 -6.109840988704702319e-05 7.377881292301152879e-04 2.904703297653595255e-04 9.156458793256431861e+00 4.111192035794292110e+01 1.161881319061437878e+01
1.010099742127229749e+00 3.264734019804157945e-06 1.846737856325902727e-09 1.634771907775436254e-09 -1.903256175889495562e-05 5.569647083556389724e-04 2.756783954340650080e-04 8.460391471302671107e+00 3.150028227588402174e+01 1.102713581736259840e+01
2.020196776897820623e+00 3.177465391944485352e-06 1.707634988001455668e-09 1.178991236245479955e-09 2.197051090990853478e-05 3.794080503092729390e-04 2.612140964753785315e-04 7.759595771582310952e+00 2.205709734755689055e+01 1.044856385901514173e+01
3.030293806737406115e+00 3.096454333623894570e-06 1.664097985890885608e-09 1.148932269135162674e-09 1.087784465310766926e-05 3.619747129702466306e-04 2.628065909195154994e-04 6.826871916810381968e+00 2.087074664949594549e+01 1.051226363678062015e+01
4.040390831917931358e+00 3.021105470839257936e-06 1.640064570679034126e-09 9.739126184270522566e-10 2.026315091971843235e-07 3.446308754908834152e-04 2.645112141734336426e-04 5.919536808940698336e+00 1.969666656820815120e+01 1.058044856693734914e+01
5.050487854523644238e+00 2.948885796503655512e-06 1.600858746829084605e-09 9.506311896065484201e-10 -4.517670155304869935e-07 3.294375557440819085e-04 2.689077227138624753e-04 5.621685697582517349e+00 1.881725860796701255e+01 1.075630890855450161e+01
6.060584870320955275e+00 2.884611158136987580e-06 1.596159024694353141e-09 8.958711552681713395e-10 -1.018670739676847865e-06 3.151382717473354806e-04 2.732669766118129943e-04 5.344160616258498919e+00 1.799043831573899155e+01 1.093067906447252646e+01
7.070681883927919742e+00 2.822801990018676352e-06 1.561957790593893480e-09 8.766751361803845175e-10 -2.143429567321852073e-07 3.148505292744133957e-04 2.770421317138373955e-04 5.385189475748101806e+00 1.798778436499392086e+01 1.108168526855350144e+01
8.080778892713652795e+00 2.766395225769561870e-06 1.567073199664242255e-09 8.821491969084966802e-10 5.102402397365861656e-07 3.150435459499809012e-04 2.807884512137827772e-04 5.429903087127475381e+00 1.801123531553723822e+01 1.123153804855131632e+01
9.090875897564636432e+00 2.714215843650812864e-06 1.537515271482782359e-09 8.655102150069871623e-10 3.174618023823846700e-07 3.207673894036012835e-04 2.842030459860065772e-04 5.517010207055014881e+00 1.833500731110376591e+01 1.136812183944026167e+01
1.010097289990158131e+01 2.664737473617510698e-06 1.535731578791668041e-09 8.985525442921276059e-10 2.221034947811139902e-07 3.272880704043870334e-04 2.875959332964578307e-04 5.623344263776984597e+00 1.870598294016122054e+01 1.150383733185830692e+01
1.111106989655157484e+01 2.621103529658234149e-06 1.510584626757928162e-09 8.838391281957497932e-10 1.003945644401295637e-06 3.409831577947829888e-04 2.907933410529158001e-04 5.902793884733496199e+00 1.950196237074875683e+01 1.163173364211662530e+01
1.212116689132766645e+01 2.579326348298955927e-06 1.506992200924182286e-09 9.641215536185913945e-10 1.462450417774064871e-06 3.550538898406771938e-04 2.936543856435989953e-04 6.170206706855839940e+00 2.031386428377195941e+01 1.174617542574395124e+01
1.313126388182034354e+01 2.541748695821230931e-06 1.485037154722643771e-09 9.500754734593083795e-10 -4.511824775284290013e-07 3.718805900841695125e-04 2.940477666213189151e-04 6.349313974155564644e+00 2.124258487662347150e+01 1.176191066485276160e+01
1.414136086920930779e+01 2.507066336842308157e-06 1.458506748758190515e-09 9.992642405711882596e-10 -2.016600398720561035e-06 3.884992319027577882e-04 2.944146981012661971e-04 6.544752524120384329e+00 2.216538581617951209e+01 1.177658792405065924e+01
1.515145785431591641e+01 2.474513086684440333e-06 1.439568623988686501e-09 9.862891954562078352e-10 -1.442015833510823193e-06 4.038392220131770149e-04 2.946190612625207515e-04 6.840557186882417540e+00 2.305180670074994254e+01 1.178476245050083371e+01
1.616155483490179634e+01 2.445963120062643177e-06 1.408621100058775919e-09 1.063726494116249132e-09 -7.853772728479046099e-07 4.193766320322057104e-04 2.945619770626330992e-04 7.144434990675078367e+00 2.395091536287725020e+01 1.178247908250532205e+01
1.717165181394328499e+01 2.418732857427862912e-06 1.392939292721359169e-09 1.051884307498612507e-09 3.023007179654790773e-07 4.359508937341977043e-04 2.931317035403085535e-04 7.490718219327127336e+00 2.491666193997643930e+01 1.172526814161234476e+01
1.818174878933113092e+01 2.394568397455051870e-06 1.359528181963403675e-09 1.132706326133999456e-09 1.158818108542808427e-06 4.530205536396572272e-04 2.914018087658108843e-04 7.832284811453705586e+00 2.590675423269829025e+01 1.165607235063243685e+01
1.919184576236132855e+01 2.372276378636802971e-06 1.346871776758175980e-09 1.122161498573769855e-09 9.618339220160886135e-07 4.723480495795450980e-04 2.883063328556671290e-04 8.152357074050263108e+00 2.700780570035141892e+01 1.153225331422668454e+01
2.020194273340199942e+01 2.351564433346993090e-06 1.301659922627881551e-09 1.198548226798149633e-09 6.521596462060543409e-07 4.915349667207561399e-04 2.849483988729970062e-04 8.463579980710450812e+00 2.809889226369243787e+01 1.139793595491987688e+01
2.121203970097097979e+01 2.333460917332792657e-06 1.291639095228065171e-09 1.189321204668703903e-09 -1.084639740958900019e-07 5.101592942953681780e-04 2.805401391319358112e-04 8.739389960829402781e+00 2.915010029160795213e+01 1.122160556527743047e+01
2.222213666730642601e+01 2.316256437441178814e-06 1.234975752285463532e-09 1.261247447144979061e-09 -5.853251061637566110e-07 5.285223747947607846e-04 2.758441065674674397e-04 9.026936418986537092e+00 3.019124441502350820e+01 1.103376426269869626e+01
2.323223363063600644e+01 2.301189210740560609e-06 1.226942246473508810e-09 1.253043044201681235e-09 -5.561161513496748214e-08 5.459587421690070570e-04 2.701272954880526976e-04 9.356114916318126973e+00 3.119668906768382044e+01 1.080509181952210795e+01
2.424233059224600950e+01 2.287280297522023120e-06 1.165445341890939912e-09 1.324688935106290449e-09 3.234819004951411485e-07 5.634047686457251819e-04 2.641218150232698216e-04 9.676852142526444212e+00 3.220010361233566698e+01 1.056487260093079250e+01
2.525242755219354152e+01 2.274491251351544632e-06 1.158928897723790973e-09 1.317282099989978368e-09 2.254003389383720853e-07 5.808813826431281175e-04 2.572017531753591365e-04 9.970846578964387419e+00 3.319708587113198206e+01 1.028807012701436641e+01
2.626252450958391549e+01 2.263337223113128054e-06 1.090375896650531303e-09 1.386299849479485861e-09 1.437820527514482513e-09 5.984961056057006273e-04 2.500848143497706407e-04 1.026001540012786606e+01 3.419980211153479388e+01 1.000339257399082626e+01
2.727262146602714310e+01 2.252775716248835255e-06 1.085287829175240269e-09 1.379830899462519605e-09 -5.809782175489480729e-07 6.165041156977886213e-04 2.424072433349443829e-04 1.053544322810215483e+01 3.521884698471564690e+01 9.696289733397776445e+00
2.828271842010828507e+01 2.243651816167624353e-06 1.001264017850810682e-09 1.455246860868856026e-09 -7.699113238514239908e-07 6.336492627210165091e-04 2.343051509189700028e-04 1.081856385671163423e+01 3.619533081850632783e+01 9.372206036758800707e+00
2.929281537299993943e+01 2.235219659227719786e-06 9.975010386345241584e-10 1.449777710280812377e-09 5.352739740158265237e-08 6.485744415791061404e-04 2.251108495558354209e-04 1.112147770692190640e+01 3.706231427419008639e+01 9.004433982233418732e+00
3.030291232457443940e+01 2.227553482990312901e-06 9.158277738210797996e-10 1.507128321103525430e-09 1.164501594232617578e-06 6.624476075679802288e-04 2.160049207458906377e-04 1.142278764940722979e+01 3.787411188835713460e+01 8.640196829835627312e+00
3.131300927436603487e+01 2.220882997120097663e-06 9.130852958957646666e-10 1.502615173250410475e-09 2.946788764340305864e-06 6.738646948916407952e-04 2.071053112151793494e-04 1.172035412753328032e+01 3.855707037262529724e+01 8.284212448607174650e+00
3.232310622346705742e+01 2.214593799273717847e-06 8.346740687997396397e-10 1.550341489361553738e-09 3.628756791757410035e-06 6.869394935225703758e-04 1.970957830237428734e-04 1.198346313420162623e+01 3.931589260343414338e+01 7.883831320949715504e+00
3.333320317082034023e+01 2.209248091238252604e-06 8.326592867705502365e-10 1.546599190075361660e-09 1.971270010356488141e-06 7.035389526091842148e-04 1.847263017192371526e-04 1.217331175960639023e+01 4.023601906355950319e+01 7.389052068769483839e+00
3.434330011740649269e+01 2.204306152592909181e-06 7.331833472055932031e-10 1.600876482896123098e-09 5.844066502298203153e-07 7.175990482843315824e-04 1.736194133757355980e-04 1.233509263631596120e+01 4.101567830168003326e+01 6.944776535029419939e+00
3.535339706301879659e+01 2.199876776315969475e-06 7.317100741024848118e-10 1.597659650063464331e-09 -2.768727239676387871e-07 7.267268946054155927e-04 1.649649079894423428e-04 1.244235403758039915e+01 4.152250473075574178e+01 6.598596319577693770e+00
3.636349400747769778e+01 2.196046079042605537e-06 6.290601807481551606e-10 1.644780123698858565e-09 -5.857495384851279354e-07 7.363907841244793926e-04 1.549904048815201345e-04 1.259037061136334934e+01 4.206943195788193179e+01 6.199616195260807316e+00
