# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.786749389648437500e+03 2.580084838867187500e+02 1.041705626994371414e-02 3.011206054687500000e+01 9.388756752014160156e-02 2.461027503013610840e-01 6.299735605716705322e-02 1.781080932617187500e+03 2.576503601074218750e+02 1.088672690093517303e-02 3.103567886352539062e+01 9.307171404361724854e-02 2.461027503013610840e-01 6.299735605716705322e-02 1.131706256336560745e+00
5.000000000000000000e+02 5.753416748046875000e+02 4.618878936767578125e+01 5.883054256439208984e+00 4.218471050262451172e+00 9.732724189758300781e+00 3.516142964363098145e-01 1.701408475637435913e-01 5.604613037109375000e+02 4.342762756347656250e+01 5.881844997406005859e+00 4.181011199951171875e+00 9.593521118164062500e+00 3.516142964363098145e-01 1.701408773660659790e-01 9.165217611846894208e-01
1.000000000000000000e+03 8.580757904052734375e+01 2.641605758666992188e+01 1.813459157943725586e+00 7.786911010742187500e+00 2.599505615234375000e+01 1.502861231565475464e-01 3.349838778376579285e-02 8.303710937500000000e+01 2.499623870849609375e+01 1.729630351066589355e+00 7.503538131713867188e+00 2.524909782409667969e+01 1.502861231565475464e-01 3.349838405847549438e-02 1.005251427653524043e+00
1.500000000000000000e+03 1.858847808837890625e+01 4.194194793701171875e+00 1.465808391571044922e+00 6.069766521453857422e+00 2.901231002807617188e+01 6.679895520210266113e-02 5.390582978725433350e-02 1.806206512451171875e+01 3.554763793945312500e+00 1.230320453643798828e+00 5.646519660949707031e+00 2.780692672729492188e+01 6.679894030094146729e-02 5.390582606196403503e-02 1.014837635654425529e+00
2.000000000000000000e+03 5.845766067504882812e+00 2.181335926055908203e+00 4.604058265686035156e+00 3.738672256469726562e+00 3.341089248657226562e+00 2.783255577087402344e-01 7.685205340385437012e-02 5.734619140625000000e+00 1.840501546859741211e+00 4.160054683685302734e+00 3.402308702468872070e+00 3.110133171081542969e+00 2.783255577087402344e-01 7.685206085443496704e-02 1.135598063488196807e+00
2.500000000000000000e+03 1.580870866775512695e+00 8.895906805992126465e-01 3.176759719848632812e+00 2.900372982025146484e+00 6.606358289718627930e-01 3.062486946582794189e-01 7.673522830009460449e-02 1.493980050086975098e+00 6.298719048500061035e-01 2.778972625732421875e+00 2.625636100769042969e+00 6.070932745933532715e-01 3.062486946582794189e-01 7.673522084951400757e-02 1.326779744108106840e+00
3.000000000000000000e+03 7.707011699676513672e-01 3.878138065338134766e-01 2.066140651702880859e+00 2.121114969253540039e+00 2.468440830707550049e-01 2.199583798646926880e-01 6.924401968717575073e-02 6.073771715164184570e-01 2.348840236663818359e-01 1.817605257034301758e+00 1.942414999008178711e+00 2.259344011545181274e-01 2.199583798646926880e-01 6.924401223659515381e-02 1.364614137347972989e+00
3.500000000000000000e+03 6.079279780387878418e-01 2.085500210523605347e-01 1.388538956642150879e+00 1.522446513175964355e+00 9.993356466293334961e-02 1.618020981550216675e-01 6.351868808269500732e-02 4.172666072845458984e-01 1.396925598382949829e-01 1.235733747482299805e+00 1.407997965812683105e+00 8.727514743804931641e-02 1.618020981550216675e-01 6.351868808269500732e-02 1.380763229872772113e+00
4.000000000000000000e+03 5.366138219833374023e-01 1.229833662509918213e-01 1.000265836715698242e+00 1.153441309928894043e+00 5.503079295158386230e-02 1.277458518743515015e-01 5.952894687652587891e-02 3.405553400516510010e-01 8.410450816154479980e-02 8.966372013092041016e-01 1.061541318893432617e+00 4.652286693453788757e-02 1.277458518743515015e-01 5.952893942594528198e-02 1.400723472647704027e+00
4.500000000000000000e+03 4.537642300128936768e-01 8.226970583200454712e-02 7.459803819656372070e-01 8.908232450485229492e-01 3.703188896179199219e-02 1.042261645197868347e-01 5.592557415366172791e-02 2.641674280166625977e-01 5.349162220954895020e-02 6.710371971130371094e-01 8.138079643249511719e-01 3.011975251138210297e-02 1.042261868715286255e-01 5.592556297779083252e-02 1.420746505845461138e+00
