1.47819115593578;1.47894317171578;1.47966767584379;1.47780616120019;1.47774949715254;1.47939286887004;1.47874884041713;1.47802016571901;1.4773982643149;1.47685959184623;1.47818731564912;1.47884451010878;1.47952818876617;1.47990017839644;1.47798252060864;1.47964833277243;1.47876869546398;1.47778356127652;1.47789218642216;1.47807864746133;1.47805388383453;1.47832797714555;1.47883375588157;1.47784002080302;1.47876355815232;1.47953904246007;1.48035313865694;1.47848282516322;1.47636568303287;1.4786465263247;1.47965772364326;1.47951090388015;1.4761457323894;1.47660780588311;1.47989947492421;1.47866704420227;1.4773922097536;1.47808145931317;1.47848771596514;1.47755626680122;1.47832728552967;1.48035062208747;1.47852504296905;1.47846636374879;1.47781733258902;1.47785810083513;1.47947788097117;1.47795393540648;1.47968126478582;1.47683851444614;1.4775337144963;1.47830501316617;1.47871149059502;1.47893769265764;1.47878495833415;1.47930598365101;1.47828757353716;1.47917717761263;1.47817757912465;1.47826676719949;1.47885816587572;1.48063036166251;1.47649915268279;1.47793673802149;1.47929842044189;1.47864475192618;1.47804675807407;1.4781143281691;1.47861228254107;1.47806690547699;1.47885940868582;1.47808223001158;1.4789765096497;1.47986966672156;1.47969815895409;1.47853804871774;1.47828757932442;1.47857886854263;1.4781417873914;1.4785655382699;1.47822223058611;1.47864774917528;1.47856275420254;1.47790631466101;1.47757979197559;1.47749306733536;1.478049235819;1.4782723837178;1.47856935150409;1.47839143330273;1.47840359276057;1.47849931758731;1.47850881752935;1.47804071388837;1.47811137061135;1.47858812063339;1.47785433001189;1.47848172113876;1.47832610060018;1.47854846894643;1.47858272712315;1.47896808114999;1.47845476349538;1.47827483257984;1.47820631445633;1.47821451719832;1.4784748359921;1.47826072886723;1.47806093711251;1.47864807414367;1.4781968615798;1.47855794722091;1.47815553983942;1.47813940273394;1.47785499191482;
2.33026372514352;2.33386479083007;2.3299169179028;2.32703055306202;2.33013557071062;2.33154397672653;2.32742297417363;2.32982039845893;2.33036907539726;2.32983103641574;2.33119424963125;2.32933277680706;2.33050061950628;2.33130527453638;2.32881260580013;2.33096836327672;2.33123172295971;2.32956698780269;2.32878890363784;2.32987344646282;2.32752212479025;2.32959782560074;2.32887635167123;2.32977766652856;2.3308227372698;2.32919045728363;2.33017483786334;2.33051849602449;2.32838423219947;2.32954017026213;2.32949298052881;2.32947832071369;2.32780317271786;2.32849630710191;2.33033605180162;2.32971774282549;2.32899797819128;2.32970788955653;2.32885006171472;2.3287149442468;2.33043921042729;2.33072582455908;2.32978158221771;2.33051469461777;2.32931846615006;2.32991962643271;2.33048431546541;2.3289313853109;2.32906548597893;2.32910603203843;2.33000593492318;2.32990041449467;2.32934236629499;2.3304548123991;2.33066313095243;2.33134996613187;2.32934839754095;2.32934980442099;2.32925345974425;2.33011337434363;2.3299019609686;2.32820788033839;2.33021057938068;2.33044167629117;2.32998560404411;2.33000421042772;2.32893272409312;2.3292534643764;2.3302940987705;2.32954475654164;2.32853025344945;2.32840164865181;2.32959970708036;2.33026642335336;2.32945182385324;2.32916704587854;2.32916509426361;2.32990990026968;2.32965728709319;2.32917852224097;2.32933396163018;2.32995003003041;2.32992338816895;2.32968562154871;2.32919298829547;2.32921004559875;2.32952065137953;2.32922668944569;2.32943422673371;2.32923578996242;2.32916842369224;2.32968231740455;2.32991382700703;2.32956455294904;2.32947698470799;2.32973443279335;2.32971385915108;2.32944319630831;2.32948251196631;2.32982597004032;2.32991394784412;2.33005884100539;2.32929641705034;2.32960924507702;2.32955343883312;2.32963322341824;2.32900139397294;2.32942975173908;2.32946078087853;2.32953385868671;2.32928203899181;2.32967455706209;2.32947971602416;2.32958767233379;2.32933728378197;
3.18102752518823;3.18409291667545;3.18051010917713;3.17830110855061;3.18135578051987;3.18174628838181;3.17819311875911;3.17953581887868;3.18234824959323;3.18029338453883;3.17988119386622;3.17811389916817;3.18006486853851;3.18101207254174;3.18123096815199;3.18080913449971;3.18333832283664;3.17958614619644;3.1780644294892;3.18043498794024;3.18140007988965;3.18122957494202;3.18102056286855;3.18213460603666;3.18116566490912;3.17963303483047;3.17866874620534;3.18008973358953;3.18141441619937;3.1809641887916;3.18046247295376;3.17958579594232;3.18158775817987;3.18164584143082;3.18048775586013;3.17993429180564;3.18153021551317;3.18005256867884;3.18211062184292;3.17996593983653;3.18182322504119;3.18105141297071;3.17977868165403;3.18178219317282;3.18151566836094;3.18161242300844;3.18045941259022;3.18018625148873;3.18056955306204;3.18207142737563;3.18258727331784;3.17971588519958;3.17968256600373;3.18068484865155;3.18303180202859;3.18244808114166;3.18103060591655;3.18194656651519;3.18197608685429;3.18105162076414;3.18092723883274;3.18096088448504;3.18244130041417;3.18173024060126;3.18107656185705;3.18062008681811;3.17978051357131;3.1798136520672;3.18012623011898;3.17986862068975;3.18043437772625;3.18010068708791;3.18204553477051;3.18083115329258;3.18011354990576;3.1806849885756;3.18142278090021;3.18137700009127;3.18082050767669;3.18013541695428;3.18129184398342;3.18055944465693;3.18100774509013;3.18057386668973;3.18104419344113;3.18138384867275;3.18146454771116;3.18037241331447;3.18084070531214;3.18027229204132;3.18129106442498;3.18088814358465;3.18034113736351;3.18032027669252;3.18106307449876;3.18069572887867;3.18077820724861;3.1805993156685;3.18140241951909;3.18066331759088;3.18072392153255;3.18068638638236;3.1810503515594;3.18079339806532;3.18127038097172;3.18091741964144;3.18085025832733;3.18053715617206;3.18005459980385;3.17979340147805;3.18044413179261;3.1804292071991;3.18089139825071;3.1807977292826;3.18062132231489;
4.03154259623833;4.03258928869669;4.03217840706873;4.03310752647811;4.03101067108038;4.03136927817996;4.02906241523048;4.03152776369182;4.03308807937855;4.03058477695315;4.03047223580007;4.03305321792299;4.0318255547456;4.03262459024328;4.03117332469295;4.03144070674663;4.03169917266315;4.03039180262289;4.03046595221325;4.0319499628412;4.03234236061812;4.03464812410841;4.03256932601074;4.03133433446032;4.02952387449933;4.03248485797512;4.03162805060117;4.03167633691807;4.03202768225259;4.03165935644083;4.0324343122282;4.03324852590924;4.03255155720495;4.03198651530029;4.03231618362933;4.03373369547252;4.03057353751287;4.0314764722111;4.03222832237529;4.0309708804835;4.03174961868223;4.03327270171822;4.03162934699835;4.03244155338492;4.03181016382758;4.03282810848823;4.03217046658263;4.03262164930492;4.03207178943895;4.0332774556456;4.0314765547342;4.03103568705526;4.03235092940542;4.03187871467905;4.03203126678032;4.03226157002877;4.03200265907484;4.03430252989554;4.0328883453509;4.03198260188191;4.03219623996893;4.03323081048866;4.03250772821014;4.03184640767307;4.03131667991354;4.03274449702269;4.03155587365681;4.03243961725933;4.03254604135623;4.03284044035303;4.03267164073154;4.03178047857131;4.03213792041056;4.0322731162077;4.03165187756491;4.03251059274048;4.03217393562627;4.03298022162345;4.03203581925555;4.03201467917805;4.03209795595186;4.03252565306605;4.03200202994597;4.03186393474642;4.03163939131211;4.03255626871871;4.0319805626287;4.03230218978744;4.03202406121668;4.03254122904566;4.03228214519066;4.03251242821387;4.03201810637853;4.03152447679334;4.0318706466763;4.03230895413829;4.03201712787317;4.03262066343731;4.0322765016248;4.03247586694621;4.03206907393763;4.03188012323459;4.03178199158803;4.03159331925755;4.03151626501054;4.03244075504243;4.03101287837485;4.03167370246764;4.03144016282039;4.03141907803695;4.03130478299369;4.03217455836499;4.03184537576183;4.0317560334403;4.03199202012325;
4.88229695790832;4.88322528963486;4.8842932256056;4.88267297744959;4.88087995456161;4.88268029564804;4.88317673181439;4.88303854641239;4.88303784271172;4.88207336354771;4.88286672481526;4.88353673747695;4.8833324650962;4.88248194077158;4.88260920122186;4.88278577981657;4.88237869521924;4.88196242384872;4.8848123575485;4.8836407698595;4.88309103061323;4.8838769761748;4.8835069806321;4.88321708792822;4.88358439858894;4.88372075210182;4.88364009821068;4.88263276240474;4.8823612966037;4.88343766559153;4.88576222229717;4.88329282357087;4.88322560244364;4.88409765617364;4.8841820061027;4.88371119042079;4.88236158408454;4.88317126533975;4.88386839254029;4.8838953585615;4.88402256429212;4.88292804458654;4.88295190320189;4.88366786439875;4.88410368685202;4.88291579366052;4.88487482863158;4.88397314075554;4.8832445213058;4.88290425186188;4.88329672957358;4.88235734699386;4.8826181605118;4.88302057611852;4.88253520869039;4.8829610335037;4.88283626009859;4.88320194878101;4.88382838265562;4.88336957253522;4.88356752345676;4.88253620098602;4.88308306133637;4.88235490766726;4.88321543457268;4.88344688738811;4.88362771536839;4.88373463950195;4.88241611149751;4.88280162440257;4.88465728517431;4.88306832284495;4.88333186884435;4.88312109035529;4.88274130888363;4.8831097612693;4.88327113029954;4.88322031523299;4.88312324909425;4.88290364506719;4.88362697811252;4.88287324794948;4.88311719053537;4.88289285567701;4.88290098823994;4.88265515713269;4.88357181319037;4.88327539881026;4.88268574131806;4.8829869301297;4.88352582772203;4.88301841590475;4.88378539571997;4.88309032672515;4.88364832478558;4.88310356038412;4.88352478857158;4.88292956786282;4.88316772090154;4.88296104045362;4.88353351711615;4.88267277635495;4.88306968064265;4.8828469130809;4.88301959585228;4.88299642958176;4.88275648925814;4.88268037315405;4.88327618300525;4.88268024109352;4.88329922950366;4.88304696312121;4.88292154911381;4.88293420128279;4.88274918270709;
5.73445803408233;5.7350692487717;5.73488600252129;5.73504858103504;5.7343352449983;5.73552483747847;5.73478018902399;5.73267495620137;5.73314721240246;5.73342793354801;5.7346015692606;5.73496096481594;5.7341965701622;5.732691522355;5.73412344428495;5.73563956803724;5.73427824238348;5.73442925112386;5.73575488740882;5.73416974582182;5.7341973477675;5.73385891461719;5.73374832614974;5.73496950413602;5.73449991467113;5.7347780098764;5.73474683639012;5.73166362578452;5.73225434767036;5.73682487761441;5.73516795886194;5.73318049997047;5.73371999111699;5.73502381637998;5.73471773182234;5.73475187796331;5.73436806226979;5.73463901020664;5.73397161514712;5.73639110713807;5.73475824985928;5.73288949512551;5.73358294666049;5.73434941049428;5.73495391007323;5.73495195844131;5.73415098637956;5.73403436953086;5.73448864887754;5.73470982020625;5.73492789546363;5.73452291505011;5.73347253117782;5.73550026575659;5.73475791130949;5.73359631865768;5.73256027818493;5.73346575960351;5.7358576916919;5.73445301548217;5.73359475336292;5.73424409451011;5.73390644423759;5.73406621389332;5.7347677394223;5.73555985473786;5.73400679366169;5.73453762020041;5.73407934358456;5.73408355824154;5.73430125010099;5.73452304340118;5.73430537503689;5.73505662539736;5.73415967326591;5.73373737747821;5.73430364271147;5.73392328657408;5.73347312948446;5.73414740149999;5.73414794048907;5.73451950824978;5.73449748936325;5.73410680630299;5.73428654678926;5.73515646868731;5.73514073460367;5.73428018474004;5.73372308835975;5.73431066377183;5.73427869193157;5.73468326082912;5.73424925130462;5.73416304804903;5.73438874817272;5.73407914678491;5.73395098982557;5.7335302414962;5.73354474909724;5.73458872086051;5.7340889935752;5.73412648184581;5.73400908520904;5.73444440802102;5.73383798727326;5.73455509707048;5.73410362425604;5.7341511811789;5.73376546444366;5.73407423932915;5.73407020607883;5.73425559913095;5.73412801654673;5.73364757492969;5.73356652340045;
6.58485706703114;6.58506547598127;6.58539360250431;6.58826068939224;6.58496142949469;6.58465021968914;6.58577292622314;6.58417243768238;6.58545481947898;6.58638438364007;6.58587056266672;6.58489617264317;6.58520028953557;6.58520581767732;6.58461496047916;6.58598339556941;6.58509886362118;6.58573213213785;6.58598664271207;6.5850545114879;6.583606965574;6.58512526509434;6.58641487648219;6.58559461233141;6.58485939330899;6.58638331599639;6.58528011724918;6.58348223126325;6.58407282012421;6.58612640381746;6.58673515159531;6.58447819074395;6.58491237802625;6.58630142625286;6.58535703407984;6.586542564717;6.58570029365952;6.58415904970585;6.58528381132467;6.58714950152846;6.58604547167209;6.58499850515668;6.58492717322665;6.58593651950802;6.58638823362799;6.58586443286062;6.58533464952521;6.58452774057307;6.58532472870923;6.58600746744041;6.586326032211;6.58353034697522;6.58734913348331;6.5870355521166;6.58435072750657;6.58465455426179;6.58624497018618;6.58574692365801;6.5863150279528;6.58481288341046;6.58500586582133;6.58589112135629;6.58653720075007;6.58598565662631;6.58551646283631;6.5850647008872;6.5843039318153;6.58690777424231;6.58670852277236;6.5859899933059;6.58521044774129;6.5851289366438;6.58547416590008;6.58558370037846;6.585068154014;6.58514372873844;6.58699995767672;6.58553613741717;6.58445981321461;6.5860912490164;6.58551208447049;6.58526546698354;6.58607528840604;6.58540840876844;6.58501134441489;6.58502903111658;6.5855581436894;6.58529386094923;6.58596485538167;6.58527341554526;6.58481079845773;6.58499329079032;6.58518283201163;6.58511542180705;6.58600259433998;6.58540356945991;6.58563318952696;6.58535954960544;6.58531238593917;6.58553300577864;6.58525253726455;6.58519624095887;6.58604913522668;6.58561021243317;6.58535754919198;6.58554033925656;6.58568358765176;6.58512260978278;6.58531605306548;6.58510006435331;6.58546818695445;6.58512517244941;6.58505718657476;6.58518101110053;6.58438554297756;
7.4360523009575;7.43620684575624;7.43731885956795;7.43666009422031;7.43610682658632;7.43695883305693;7.43764097694499;7.43445516161268;7.43624911707499;7.43934234222361;7.43785197879653;7.43616760729198;7.43469984268788;7.43548882125403;7.43648888898592;7.43881176540078;7.43686970539991;7.43490259685189;7.43632552947502;7.43511647660016;7.43471318285626;7.43925235722453;7.43748732946473;7.43659163596379;7.4363019069748;7.43733619017764;7.43541219540828;7.43628952809738;7.43781370331825;7.43776464061692;7.4374012734234;7.4374182139356;7.4366571491949;7.43836209716121;7.43527844714913;7.43597901204758;7.43503953910336;7.43446234062403;7.43651742668437;7.4374744926008;7.43652876148582;7.4377439641009;7.43631007704102;7.43702437302549;7.43704115582776;7.4376725591461;7.43564943060783;7.4358268464855;7.43662811213776;7.43780012997829;7.43666574721164;7.43637901476836;7.43836239907754;7.43709601804779;7.43594412766332;7.43653581418099;7.43657377255388;7.43762682241527;7.43616358209526;7.4370018695675;7.43673645778618;7.43772560116638;7.43723927600999;7.43611152209212;7.43564889162886;7.43695840409802;7.43604183266025;7.43728928166623;7.43595912735405;7.43643637095306;7.43679777616372;7.43725221090327;7.4365833804157;7.43673372413845;7.43632561896248;7.43719046414019;7.43710953399215;7.4364709042478;7.43536120934181;7.43723186179965;7.43590440288924;7.43658010010105;7.436376088793;7.43613393798562;7.43575743314203;7.43680417305321;7.43660404085018;7.43618775635424;7.4364377803586;7.43718300604629;7.43652322390521;7.43670951629478;7.43632547649725;7.43675411631669;7.43655510702956;7.4370039060986;7.436453886402;7.43669905554265;7.43647538631377;7.43689549149575;7.43661761772161;7.43671287867471;7.43694025789362;7.43723394239433;7.43614603411771;7.43654947537907;7.43655590533949;7.43689182991659;7.43638061632196;7.43648626589921;7.43634731380194;7.43659554098087;7.43590606544686;7.43620760264003;7.43575053208322;
8.28766679090982;8.28747221691205;8.28702136952337;8.28699311474347;8.29036816303482;8.28909547676467;8.28882380179253;8.28820464334729;8.28792076979263;8.28633595447445;8.28766624906437;8.28688088118511;8.28870093521811;8.28946156027052;8.29088289724169;8.29075641456941;8.28889267094854;8.28828785114943;8.28899029691755;8.28752310634469;8.2882373684212;8.28754583309016;8.28859917373884;8.28668163192809;8.28768620607142;8.28735520638339;8.28870053618988;8.28865317527477;8.28848763313242;8.2874565282946;8.28751569570354;8.28732715648864;8.28972857294866;8.29082285038126;8.28762749971245;8.28691010795102;8.28763953076437;8.28776189135751;8.28936892521484;8.28836815489552;8.28832173512035;8.28840454957133;8.28755900340387;8.28632733346019;8.28668069011842;8.2880898087971;8.28738672762778;8.28806629301429;8.28724916643673;8.28698861507015;8.28663570541065;8.28687631155475;8.28800002834582;8.28773645732452;8.28902106219519;8.28793830306979;8.28874239399803;8.2879970195177;8.28708330633493;8.28814134490118;8.28875800098022;8.28823275105761;8.28700245256793;8.28733850972934;8.28779833424837;8.28662537584945;8.28810194514413;8.28849031794133;8.28835926570387;8.28695790562171;8.28794353091971;8.28772463155558;8.28818977830078;8.28684417012683;8.28839759819665;8.28726870143164;8.2873196234243;8.2882785145254;8.2883652106506;8.28784689610981;8.28795498826458;8.28707243919105;8.28705961877044;8.28729053472073;8.28811373882838;8.2880229400165;8.2885020327517;8.28748942717152;8.28825318312803;8.28773159005137;8.28797860104132;8.28773259302132;8.28728578325422;8.28740919862931;8.28785787386199;8.28726476407431;8.28765102789026;8.28787334515389;8.28771115036833;8.28756991914712;8.28832977849404;8.28756911710997;8.28812670166131;8.28730901766477;8.28701872355637;8.28700675100748;8.28783278751496;8.28783678319608;8.28787416508178;8.28730843867861;8.28722592565644;8.28680334922044;8.28700855650995;8.28712213537961;8.28703033353678;
9.1400581208167;9.14015668758987;9.13958064611725;9.13894369638082;9.13975616019451;9.14339233074551;9.13979295634635;9.13893882686273;9.13768051435981;9.13637177861173;9.13800648308792;9.13896726371236;9.13790421032294;9.13799088151259;9.14032553391394;9.14157784240602;9.1390695661231;9.13928027546369;9.13993411885176;9.14083230478749;9.13937608018343;9.1383040020322;9.13849679649378;9.13849850512555;9.13885880377506;9.13897919240119;9.1396004398792;9.14202323333915;9.13955962251222;9.13795296030344;9.13929694101829;9.13928333307879;9.13994667793419;9.14061879032335;9.13870695343213;9.14038719711922;9.13986462689981;9.13805029755576;9.13859850456539;9.14063489162704;9.13972752058618;9.1389952672906;9.13845736158341;9.13944220965796;9.13865688811215;9.13964612683341;9.13910677260496;9.13925126026484;9.1382193548776;9.13860111177308;9.13904708764828;9.13927497953318;9.13874188842429;9.13887710534841;9.13865723033543;9.1386799644805;9.1385754712003;9.13781760411729;9.13907586888293;9.13900417216396;9.13886127073684;9.13922957126063;9.13831224632737;9.13892745620576;9.13882894566469;9.13866844075576;9.13862668680511;9.13916840799373;9.13922257337315;9.13909991135609;9.13857860327045;9.13868847085208;9.13878318282711;9.13845221476077;9.13854152693855;9.13929509341941;9.13942135497431;9.13938065159339;9.13860591445106;9.13932983074982;9.1390788228866;9.13846387394974;9.13816886377355;9.1388464953884;9.13881202277396;9.13958754349457;9.1387918128011;9.13872260134647;9.13891664291121;9.13915399271337;9.13857319878888;9.13909592375224;9.13871998020835;9.13936737864087;9.13911300658435;9.13894401017136;9.13840626110527;9.13884957964095;9.13862840433334;9.13957347318136;9.13938615276212;9.13912411171623;9.13884823628077;9.13879016445956;9.13838405527957;9.13878985305266;9.13858859186676;9.13937377935556;9.13866171496129;9.13863011958653;9.13832146151243;9.13848251403365;9.13874103683469;9.13851928317885;9.13848171444071;
