# step, loss_train, loss_test, metrics_test
3.200000000000000000e+03 2.840979397296905518e-01 3.742484003305435181e-02 3.394458815455436707e-02 3.127916157245635986e-02 9.704393334686756134e-03 2.063588798046112061e-01 3.345052152872085571e-02 2.986365184187889099e-02 2.716998942196369171e-02 9.429519996047019958e-03 2.817770093679428101e-02
3.400000000000000000e+03 2.409027963876724243e-01 3.692875057458877563e-02 3.118375316262245178e-02 2.736614830791950226e-02 8.423546329140663147e-03 1.728189140558242798e-01 3.208673372864723206e-02 2.655195072293281555e-02 2.361938543617725372e-02 8.044511079788208008e-03 2.613672055304050446e-02
3.600000000000000000e+03 2.085900902748107910e-01 3.310332447290420532e-02 2.998379804193973541e-02 2.420086041092872620e-02 7.943507283926010132e-03 1.482852995395660400e-01 2.880016714334487915e-02 2.501264959573745728e-02 2.105714008212089539e-02 7.654415443539619446e-03 2.455092966556549072e-02
3.800000000000000000e+03 1.830382049083709717e-01 3.156914561986923218e-02 3.343646228313446045e-02 2.321236580610275269e-02 8.068822324275970459e-03 1.324612200260162354e-01 2.818755991756916046e-02 2.886763773858547211e-02 2.028199657797813416e-02 7.896026596426963806e-03 2.331501245498657227e-02
4.000000000000000000e+03 1.633720993995666504e-01 2.970875054597854614e-02 2.464496716856956482e-02 1.919480040669441223e-02 7.721285801380872726e-03 1.192576065659523010e-01 2.687936276197433472e-02 1.962928660213947296e-02 1.603373326361179352e-02 7.437948137521743774e-03 2.212907001376152039e-02
4.200000000000000000e+03 1.464809179306030273e-01 3.190861269831657410e-02 2.708291448652744293e-02 1.866012252867221832e-02 7.413879036903381348e-03 1.069285646080970764e-01 2.912778407335281372e-02 2.249716222286224365e-02 1.602093689143657684e-02 7.217333652079105377e-03 2.118095383048057556e-02
4.400000000000000000e+03 1.321477293968200684e-01 2.261245436966419220e-02 2.015323750674724579e-02 1.557669136673212051e-02 6.089178845286369324e-03 9.758557379245758057e-02 1.993052102625370026e-02 1.607925817370414734e-02 1.322182081639766693e-02 5.956113338470458984e-03 2.004400268197059631e-02
4.600000000000000000e+03 1.247491836547851562e-01 2.642189152538776398e-02 2.051173150539398193e-02 1.506238244473934174e-02 6.882352754473686218e-03 9.081830084323883057e-02 2.394131943583488464e-02 1.694906130433082581e-02 1.310134306550025940e-02 6.667053326964378357e-03 1.945299841463565826e-02
4.800000000000000000e+03 1.154449358582496643e-01 3.431418165564537048e-02 1.768686622381210327e-02 1.350831706076860428e-02 5.593468435108661652e-03 8.164574950933456421e-02 3.018071874976158142e-02 1.433403976261615753e-02 1.158917974680662155e-02 5.426921881735324860e-03 1.868945546448230743e-02
5.000000000000000000e+03 1.249383538961410522e-01 5.026858672499656677e-02 2.688196673989295959e-02 1.571827381849288940e-02 6.146322004497051239e-03 1.035471558570861816e-01 4.810006171464920044e-02 2.333037555217742920e-02 1.337474491447210312e-02 5.943593103438615799e-03 1.819376088678836823e-02
5.200000000000000000e+03 9.637184441089630127e-02 2.040805667638778687e-02 1.413781382143497467e-02 1.119747199118137360e-02 5.136870313435792923e-03 7.313181459903717041e-02 1.844395324587821960e-02 1.144511811435222626e-02 9.234371595084667206e-03 4.978428594768047333e-03 1.668039523065090179e-02
5.400000000000000000e+03 9.455175697803497314e-02 2.531713061034679413e-02 1.767839118838310242e-02 1.200029253959655762e-02 4.787106066942214966e-03 6.975534558296203613e-02 2.370877750217914581e-02 1.457856781780719757e-02 9.530518203973770142e-03 4.709775559604167938e-03 1.633858494460582733e-02
5.600000000000000000e+03 9.813983738422393799e-02 3.054692037403583527e-02 1.317555084824562073e-02 1.032264996320009232e-02 4.436748102307319641e-03 7.337304204702377319e-02 2.741268277168273926e-02 1.069612801074981689e-02 8.566824719309806824e-03 4.254634026437997818e-03 1.600333116948604584e-02
5.800000000000000000e+03 8.538521826267242432e-02 3.789551556110382080e-02 1.754951849579811096e-02 1.139529421925544739e-02 5.322561599314212799e-03 6.708888709545135498e-02 3.546522930264472961e-02 1.540471613407135010e-02 9.716605767607688904e-03 5.230878479778766632e-03 1.526020839810371399e-02
6.000000000000000000e+03 7.099719345569610596e-02 1.524479314684867859e-02 9.509844705462455750e-03 8.560014888644218445e-03 3.484170418232679367e-03 5.601945519447326660e-02 1.364364102482795715e-02 7.270301692187786102e-03 6.711410824209451675e-03 3.361412324011325836e-03 1.403598487377166748e-02
6.200000000000000000e+03 7.405647635459899902e-02 2.141124568879604340e-02 1.000178325921297073e-02 8.153163827955722809e-03 3.582602832466363907e-03 5.912751704454421997e-02 1.922106370329856873e-02 8.576736785471439362e-03 6.693250965327024460e-03 3.429453819990158081e-03 1.374313514679670334e-02
6.400000000000000000e+03 6.703947484493255615e-02 3.589355945587158203e-02 1.090458966791629791e-02 8.713951334357261658e-03 4.989083856344223022e-03 4.892922937870025635e-02 3.479427099227905273e-02 9.414577856659889221e-03 7.256112061440944672e-03 4.835006780922412872e-03 1.449826546013355255e-02
6.600000000000000000e+03 6.707210838794708252e-02 2.201405353844165802e-02 1.951191946864128113e-02 1.095388270914554596e-02 4.061481915414333344e-03 4.889584705233573914e-02 2.037800475955009460e-02 1.864861696958541870e-02 1.005561277270317078e-02 3.959888126701116562e-03 1.373456977307796478e-02
6.800000000000000000e+03 6.942167133092880249e-02 2.231314405798912048e-02 8.096106350421905518e-03 7.023197133094072342e-03 2.968205604702234268e-03 5.155609920620918274e-02 2.101863920688629150e-02 6.375729106366634369e-03 5.481710657477378845e-03 2.906949725002050400e-03 1.325200498104095459e-02
7.000000000000000000e+03 5.843160673975944519e-02 3.109472244977951050e-02 1.338472031056880951e-02 9.658497758209705353e-03 4.428773187100887299e-03 4.446139931678771973e-02 2.879788726568222046e-02 1.244730316102504730e-02 8.407125249505043030e-03 4.274212755262851715e-03 1.297664176672697067e-02
7.200000000000000000e+03 6.120992451906204224e-02 5.691037699580192566e-02 1.219153031706809998e-02 9.791881777346134186e-03 4.576502367854118347e-03 5.232385545969009399e-02 5.604830384254455566e-02 1.099620014429092407e-02 8.274115622043609619e-03 4.382121842354536057e-03 1.284756790846586227e-02
7.400000000000000000e+03 4.032315313816070557e-02 7.605969905853271484e-03 9.331465698778629303e-03 7.111390586942434311e-03 2.378902398049831390e-03 3.147700428962707520e-02 6.652306765317916870e-03 8.277026936411857605e-03 5.416059400886297226e-03 2.237624023109674454e-03 1.118007581681013107e-02
7.600000000000000000e+03 4.825844615697860718e-02 2.728093042969703674e-02 9.793446399271488190e-03 7.815133780241012573e-03 4.097966942936182022e-03 3.783779591321945190e-02 2.641545981168746948e-02 8.625322952866554260e-03 6.509589962661266327e-03 3.974713850766420364e-03 1.201440300792455673e-02
7.800000000000000000e+03 3.684659674763679504e-02 1.929892227053642273e-02 1.022021938115358353e-02 8.427958004176616669e-03 3.671439131721854210e-03 2.837122604250907898e-02 1.893531531095504761e-02 9.846050292253494263e-03 7.187883369624614716e-03 3.581429831683635712e-03 1.151661481708288193e-02
8.000000000000000000e+03 3.225252032279968262e-02 5.836321972310543060e-03 5.128982476890087128e-03 5.342833232134580612e-03 1.883249264210462570e-03 2.406760305166244507e-02 4.751340486109256744e-03 4.624975845217704773e-03 4.137578886002302170e-03 1.747979782521724701e-03 1.053137239068746567e-02
8.200000000000000000e+03 2.957815304398536682e-02 6.357436068356037140e-03 4.820107948035001755e-03 5.168385803699493408e-03 1.787716755643486977e-03 2.113741636276245117e-02 5.475736223161220551e-03 4.134269896894693375e-03 3.806031774729490280e-03 1.647602184675633907e-03 1.037238817662000656e-02
8.400000000000000000e+03 3.874829784035682678e-02 1.422730833292007446e-02 4.663761705160140991e-03 5.350982770323753357e-03 1.840231590904295444e-03 3.523346409201622009e-02 1.337812840938568115e-02 3.781129140406847000e-03 3.908045589923858643e-03 1.683179521933197975e-03 1.043732091784477234e-02
8.600000000000000000e+03 2.984678745269775391e-02 6.905248854309320450e-03 9.809874929487705231e-03 6.793263368308544159e-03 2.132096793502569199e-03 2.397656813263893127e-02 6.079590879380702972e-03 9.402678348124027252e-03 5.523240193724632263e-03 1.977282110601663589e-03 1.018250267952680588e-02
8.800000000000000000e+03 5.855483561754226685e-02 3.517126664519309998e-02 5.092246923595666885e-03 5.615135654807090759e-03 1.956592313945293427e-03 5.716785788536071777e-02 3.493154048919677734e-02 4.207343794405460358e-03 4.175599664449691772e-03 1.821556244976818562e-03 1.109371986240148544e-02
9.000000000000000000e+03 2.309105172753334045e-02 8.510131388902664185e-03 6.453924812376499176e-03 5.642862990498542786e-03 1.989624230191111565e-03 1.684822514653205872e-02 7.791190408170223236e-03 5.542163271456956863e-03 4.370809998363256454e-03 1.842087134718894958e-03 1.010973192751407623e-02
9.200000000000000000e+03 3.998035192489624023e-02 2.709099277853965759e-02 8.727625012397766113e-03 6.252794060856103897e-03 1.705206232145428658e-03 3.758313506841659546e-02 2.667459100484848022e-02 8.309216238558292389e-03 4.863128997385501862e-03 1.564561272971332073e-03 1.057314407080411911e-02
9.400000000000000000e+03 1.544035375118255615e-01 1.097398921847343445e-01 1.401823665946722031e-02 9.174632839858531952e-03 2.017605118453502655e-03 1.567488461732864380e-01 1.062024384737014771e-01 1.447545550763607025e-02 7.778335828334093094e-03 1.901517622172832489e-03 1.371051557362079620e-02
9.600000000000000000e+03 4.395724833011627197e-02 3.603652119636535645e-02 4.486369900405406952e-03 5.532518960535526276e-03 2.671343274414539337e-03 4.073949158191680908e-02 3.515312448143959045e-02 3.960121888667345047e-03 4.332402255386114120e-03 2.522313967347145081e-03 1.065234839916229248e-02
9.800000000000000000e+03 3.351508826017379761e-02 2.410983666777610779e-02 1.588077098131179810e-02 8.750513195991516113e-03 2.981435973197221756e-03 3.162506222724914551e-02 2.415595389902591705e-02 1.591612398624420166e-02 7.760941982269287109e-03 2.838101005181670189e-03 1.058765593916177750e-02
1.000000000000000000e+04 3.373805433511734009e-02 2.889971807599067688e-02 6.156750023365020752e-03 5.615197122097015381e-03 2.715384587645530701e-03 2.790437638759613037e-02 2.862437069416046143e-02 5.551975220441818237e-03 4.670602269470691681e-03 2.622336382046341896e-03 1.074054092168807983e-02
1.020000000000000000e+04 3.793589025735855103e-02 3.492324426770210266e-02 4.874521866440773010e-03 5.829032510519027710e-03 2.606577705591917038e-03 3.590039908885955811e-02 3.486512228846549988e-02 4.754866473376750946e-03 4.733289591968059540e-03 2.436756622046232224e-03 1.045045163482427597e-02
1.040000000000000000e+04 1.776320859789848328e-02 4.621551372110843658e-03 2.799132373183965683e-03 3.670038189738988876e-03 1.297555165365338326e-03 1.405686885118484497e-02 4.355504177510738373e-03 2.289136406034231186e-03 2.785088494420051575e-03 1.173200202174484730e-03 9.172757156193256378e-03
1.060000000000000000e+04 1.618620008230209351e-02 4.213157109916210175e-03 3.445622511208057404e-03 3.925274126231670380e-03 1.312730833888053894e-03 1.283479481935501099e-02 3.595565445721149445e-03 3.184202592819929123e-03 2.986776642501354218e-03 1.180197810754179955e-03 9.080356918275356293e-03
1.080000000000000000e+04 1.731379143893718719e-02 8.772494271397590637e-03 2.546366304159164429e-03 3.694475395604968071e-03 1.373176812194287777e-03 1.379390433430671692e-02 7.934724912047386169e-03 2.158554969355463982e-03 2.839264692738652229e-03 1.240535522811114788e-03 9.496126323938369751e-03
1.100000000000000000e+04 1.285025104880332947e-02 3.857868723571300507e-03 2.388487802818417549e-03 3.488184418529272079e-03 1.203088089823722839e-03 9.128239005804061890e-03 3.345811972394585609e-03 2.222675830125808716e-03 2.637454308569431305e-03 1.105636358261108398e-03 9.011168964207172394e-03
1.120000000000000000e+04 1.362381689250469208e-02 6.466453894972801208e-03 6.078210659325122833e-03 4.935056902468204498e-03 1.403375412337481976e-03 1.153394207358360291e-02 6.312197074294090271e-03 6.208522710949182510e-03 4.035255871713161469e-03 1.309473183937370777e-03 9.168478660285472870e-03
1.140000000000000000e+04 1.398730743676424026e-02 9.375339373946189880e-03 2.389808651059865952e-03 3.551057307049632072e-03 1.236111507751047611e-03 1.073339395225048065e-02 9.024614468216896057e-03 2.479183953255414963e-03 2.714250702410936356e-03 1.151225529611110687e-03 9.117632173001766205e-03
1.160000000000000000e+04 3.171056136488914490e-02 2.931392006576061249e-02 4.277077503502368927e-03 4.451110493391752243e-03 2.643835730850696564e-03 2.901015058159828186e-02 2.888613939285278320e-02 4.143421538174152374e-03 3.769489470869302750e-03 2.463892567902803421e-03 1.029094494879245758e-02
1.180000000000000000e+04 1.249290350824594498e-02 7.153956685215234756e-03 2.552415477111935616e-03 3.312368877232074738e-03 1.178449951112270355e-03 8.567352779209613800e-03 6.349662318825721741e-03 2.467267680913209915e-03 2.686467487365007401e-03 1.094129169359803200e-03 9.046135470271110535e-03
1.200000000000000000e+04 1.384622603654861450e-02 7.966913282871246338e-03 3.918543457984924316e-03 3.895608708262443542e-03 1.517556142061948776e-03 1.049009338021278381e-02 7.210409734398126602e-03 3.559306031093001366e-03 3.156637772917747498e-03 1.376163912937045097e-03 9.015850722789764404e-03
1.220000000000000000e+04 4.245642572641372681e-02 1.877610757946968079e-02 3.602251876145601273e-03 3.489754162728786469e-03 1.250414876267313957e-03 3.664472699165344238e-02 1.790058240294456482e-02 3.085880307480692863e-03 2.774562221020460129e-03 1.156312413513660431e-03 1.006265264004468918e-02
1.240000000000000000e+04 1.211788225919008255e-02 5.604168400168418884e-03 2.917225705459713936e-03 3.479524981230497360e-03 1.150474068708717823e-03 9.909594431519508362e-03 5.204016342759132385e-03 2.601584885269403458e-03 2.728235442191362381e-03 1.063384814187884331e-03 8.717866614460945129e-03
1.260000000000000000e+04 1.246820949018001556e-02 8.769934996962547302e-03 3.284861333668231964e-03 3.262624144554138184e-03 1.181445550173521042e-03 8.964370936155319214e-03 8.309127762913703918e-03 3.200057195499539375e-03 2.781480550765991211e-03 1.097689499147236347e-03 9.082851931452751160e-03
1.280000000000000000e+04 1.796679943799972534e-02 1.086424756795167923e-02 2.154652029275894165e-03 3.343726042658090591e-03 1.148934243246912956e-03 1.683374121785163879e-02 1.060477457940578461e-02 1.910700462758541107e-03 2.556411316618323326e-03 1.041615381836891174e-03 8.806386962532997131e-03
1.300000000000000000e+04 1.892374828457832336e-02 1.297499239444732666e-02 2.049726434051990509e-03 3.165149828419089317e-03 1.406830502673983574e-03 1.808063127100467682e-02 1.302229054272174835e-02 1.844953862018883228e-03 2.383920829743146896e-03 1.296748872846364975e-03 9.106935933232307434e-03
1.320000000000000000e+04 8.860973641276359558e-03 8.947292342782020569e-03 2.054605167359113693e-03 3.028989071026444435e-03 1.341490074992179871e-03 5.983975715935230255e-03 8.585158735513687134e-03 1.758159487508237362e-03 2.369813388213515282e-03 1.268986030481755733e-03 8.875352330505847931e-03
1.340000000000000000e+04 5.017514154314994812e-02 7.337440550327301025e-02 7.493325974792242050e-03 7.722177077084779739e-03 5.322020035237073898e-03 4.521998018026351929e-02 7.292956113815307617e-02 7.084812968969345093e-03 7.164301816374063492e-03 5.151392892003059387e-03 1.275075972080230713e-02
1.360000000000000000e+04 7.792491000145673752e-03 4.365382716059684753e-03 5.726621486246585846e-03 4.502861760556697845e-03 1.355184009298682213e-03 5.589276552200317383e-03 3.957600332796573639e-03 5.550655536353588104e-03 3.857988864183425903e-03 1.260372460819780827e-03 8.568217977881431580e-03
1.380000000000000000e+04 2.860121615231037140e-02 2.116110548377037048e-02 8.396751247346401215e-03 4.624698311090469360e-03 1.026120269671082497e-03 2.340664528310298920e-02 2.087916433811187744e-02 8.698875084519386292e-03 4.302320536226034164e-03 9.717955254018306732e-04 9.890821762382984161e-03
1.400000000000000000e+04 8.639125153422355652e-03 3.709556069225072861e-03 2.768744248896837234e-03 3.193262498825788498e-03 1.022210111841559410e-03 6.947665475308895111e-03 3.453233744949102402e-03 2.413451671600341797e-03 2.365193096920847893e-03 9.324335260316729546e-04 8.220773190259933472e-03
1.420000000000000000e+04 1.628658920526504517e-02 1.679458841681480408e-02 1.948749530129134655e-03 2.954797353595495224e-03 1.341941766440868378e-03 1.451760716736316681e-02 1.656190492212772369e-02 1.714983140118420124e-03 2.415610477328300476e-03 1.260359073057770729e-03 8.974687196314334869e-03
1.440000000000000000e+04 2.197491563856601715e-02 1.534643117338418961e-02 4.975784569978713989e-03 3.818851429969072342e-03 1.014900859445333481e-03 2.125586010515689850e-02 1.501994952559471130e-02 5.029261577874422073e-03 3.086379263550043106e-03 9.545271750539541245e-04 8.776783943176269531e-03
1.460000000000000000e+04 7.193025201559066772e-03 3.760282415896654129e-03 3.600239288061857224e-03 3.328143386170268059e-03 1.162178348749876022e-03 5.069197155535221100e-03 3.491809125989675522e-03 3.323884215205907822e-03 2.718889154493808746e-03 1.086400938220322132e-03 8.238263428211212158e-03
1.480000000000000000e+04 9.672924876213073730e-03 4.012815188616514206e-03 1.750490278936922550e-03 2.732453867793083191e-03 8.870611200109124184e-04 8.281137794256210327e-03 3.788307309150695801e-03 1.560891745612025261e-03 2.164752688258886337e-03 7.903781952336430550e-04 8.057389408349990845e-03
1.500000000000000000e+04 5.724747665226459503e-03 2.579987281933426857e-03 1.645785872824490070e-03 2.503062598407268524e-03 8.384383982047438622e-04 3.904701676219701767e-03 2.347385743632912636e-03 1.357873319648206234e-03 2.021698281168937683e-03 7.586239371448755264e-04 8.052809163928031921e-03
1.520000000000000000e+04 1.075875200331211090e-02 6.578644737601280212e-03 2.247647615149617195e-03 2.957777585834264755e-03 1.105504808947443962e-03 7.578797638416290283e-03 5.936605855822563171e-03 2.305724658071994781e-03 2.647691406309604645e-03 1.015078043565154076e-03 8.402590639889240265e-03
1.540000000000000000e+04 6.027235649526119232e-03 4.432247020304203033e-03 4.474525339901447296e-03 3.531789639964699745e-03 1.037374488078057766e-03 3.820077748969197273e-03 4.114104434847831726e-03 4.040433093905448914e-03 3.006157232448458672e-03 9.566042572259902954e-04 8.255832828581333160e-03
1.560000000000000000e+04 1.719177514314651489e-02 1.272442005574703217e-02 5.616421811282634735e-03 3.861411940306425095e-03 9.481370798312127590e-04 1.390786468982696533e-02 1.218678988516330719e-02 5.436752922832965851e-03 3.377250861376523972e-03 8.774187881499528885e-04 8.941236883401870728e-03
1.580000000000000000e+04 5.001740064471960068e-03 2.543542068451642990e-03 1.357575180009007454e-03 2.556331455707550049e-03 8.018989465199410915e-04 3.819338511675596237e-03 2.491310704499483109e-03 1.155514619313180447e-03 1.923906849697232246e-03 7.290627108886837959e-04 7.824347354471683502e-03
1.600000000000000000e+04 1.883088052272796631e-02 1.670781150460243225e-02 3.385227639228105545e-03 3.725338727235794067e-03 1.690239179879426956e-03 1.856521144509315491e-02 1.598417200148105621e-02 3.349792212247848511e-03 3.083991352468729019e-03 1.579241710714995861e-03 8.617802523076534271e-03
1.620000000000000000e+04 5.160128697752952576e-03 2.848584204912185669e-03 1.573959365487098694e-03 2.476910594850778580e-03 8.250842802226543427e-04 3.703566500917077065e-03 2.577821724116802216e-03 1.422859262675046921e-03 2.134355949237942696e-03 7.515855249948799610e-04 7.890642620623111725e-03
1.640000000000000000e+04 9.713159874081611633e-03 7.311703637242317200e-03 2.139566466212272644e-03 2.998705022037029266e-03 1.134822843596339226e-03 9.187199175357818604e-03 7.167904637753963470e-03 2.006005495786666870e-03 2.384242368862032890e-03 1.055383821949362755e-03 8.048725314438343048e-03
1.660000000000000000e+04 5.377478897571563721e-03 3.446444170549511909e-03 3.019058378413319588e-03 2.971922978758811951e-03 1.053972751833498478e-03 4.231995902955532074e-03 3.271968103945255280e-03 2.644870663061738014e-03 2.395006129518151283e-03 9.734026971273124218e-04 7.923272438347339630e-03
1.680000000000000000e+04 4.250657279044389725e-03 3.148384857922792435e-03 1.182164065539836884e-03 2.278357977047562599e-03 8.239705930463969707e-04 2.981060650199651718e-03 2.883032429963350296e-03 1.098977285437285900e-03 1.836127368733286858e-03 7.561658276244997978e-04 7.804007269442081451e-03
1.700000000000000000e+04 6.361510604619979858e-03 4.306544084101915359e-03 1.659214845858514309e-03 2.475133398547768593e-03 8.777359616942703724e-04 5.371050443500280380e-03 4.341335035860538483e-03 1.533314585685729980e-03 1.948239048942923546e-03 8.043628768064081669e-04 7.743360474705696106e-03
1.720000000000000000e+04 3.601785376667976379e-02 2.415818907320499420e-02 5.322608165442943573e-03 3.431491320952773094e-03 1.118664629757404327e-03 3.696659952402114868e-02 2.346745878458023071e-02 5.012831650674343109e-03 2.763401484116911888e-03 1.053341198712587357e-03 9.014235809445381165e-03
1.740000000000000000e+04 7.975775748491287231e-03 5.315655376762151718e-03 3.997538704425096512e-03 3.319103969261050224e-03 1.101163565181195736e-03 6.750919856131076813e-03 4.610533826053142548e-03 4.145754501223564148e-03 2.856228500604629517e-03 1.042503397911787033e-03 7.854946888983249664e-03
1.760000000000000000e+04 4.584059119224548340e-03 4.059350583702325821e-03 2.199155511334538460e-03 2.666619606316089630e-03 9.880850557237863541e-04 3.626349382102489471e-03 3.744762390851974487e-03 2.353651449084281921e-03 2.311671385541558266e-03 8.914666250348091125e-04 7.749562151730060577e-03
1.780000000000000000e+04 4.504631739109754562e-03 1.887881662696599960e-03 1.269510947167873383e-03 2.234322717413306236e-03 7.129099685698747635e-04 3.382898634299635887e-03 1.841478981077671051e-03 1.122917979955673218e-03 1.749249524436891079e-03 6.324758287519216537e-04 7.441655732691287994e-03
1.800000000000000000e+04 4.712003283202648163e-03 2.746791113168001175e-03 1.574294408783316612e-03 2.187271369621157646e-03 7.109858561307191849e-04 3.608845872804522514e-03 2.426879713311791420e-03 1.358027220703661442e-03 1.684214686974883080e-03 6.446411134675145149e-04 7.491560187190771103e-03
1.820000000000000000e+04 3.582962788641452789e-03 1.451669726520776749e-03 2.096941694617271423e-03 2.437528222799301147e-03 7.816231809556484222e-04 2.662199083715677261e-03 1.209368463605642319e-03 1.968613360077142715e-03 1.985990907996892929e-03 7.038123439997434616e-04 7.430891506373882294e-03
1.840000000000000000e+04 3.764610504731535912e-03 1.547420863062143326e-03 1.397561863996088505e-03 2.230043523013591766e-03 7.126637501642107964e-04 3.082919400185346603e-03 1.405977644026279449e-03 1.179340179078280926e-03 1.885715522803366184e-03 6.302445544861257076e-04 7.417002692818641663e-03
1.860000000000000000e+04 1.441149413585662842e-02 1.689602807164192200e-02 1.950358739122748375e-03 2.608374692499637604e-03 1.166561734862625599e-03 1.319282222539186478e-02 1.653011888265609741e-02 1.906746299937367439e-03 2.136230468750000000e-03 1.060769543983042240e-03 8.105697110295295715e-03
1.880000000000000000e+04 6.404624320566654205e-03 5.941005423665046692e-03 1.953879836946725845e-03 2.448148326948285103e-03 1.012366497889161110e-03 5.471393465995788574e-03 5.973429884761571884e-03 1.682503498159348965e-03 2.030484611168503761e-03 9.156211744993925095e-04 7.622930221259593964e-03
1.900000000000000000e+04 4.143168218433856964e-03 2.592285163700580597e-03 1.514031318947672844e-03 2.198101487010717392e-03 7.074473542161285877e-04 2.736764494329690933e-03 2.393690869212150574e-03 1.390844117850065231e-03 1.788194291293621063e-03 6.474126130342483521e-04 7.499137893319129944e-03
