# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.783146606445312500e+03 2.617485656738281250e+02 3.777432721108198166e-04 3.223499679565429688e+01 4.728696658276021481e-04 2.472032904624938965e-01 7.058849185705184937e-02 1.780638916015625000e+03 2.614782409667968750e+02 3.846849722322076559e-04 3.272764968872070312e+01 4.712883965112268925e-04 2.472032904624938965e-01 7.058849185705184937e-02 1.133359193801879883e+00
2.500000000000000000e+02 7.419498291015625000e+02 1.363410644531250000e+02 3.068524360656738281e+00 1.069977474212646484e+01 1.084164047241210938e+01 2.614301145076751709e-01 8.432099819183349609e-01 7.407952880859375000e+02 1.340848388671875000e+02 3.074597120285034180e+00 1.006937026977539062e+01 1.046276187896728516e+01 2.614301145076751709e-01 8.432099819183349609e-01 1.145414471626281738e+00
5.000000000000000000e+02 3.670751342773437500e+02 7.931286621093750000e+01 6.740653514862060547e+00 4.848709106445312500e+00 3.877235889434814453e+00 1.902189999818801880e-01 6.058238744735717773e-01 3.450246582031250000e+02 7.370045471191406250e+01 6.595935821533203125e+00 4.737228393554687500e+00 3.764075517654418945e+00 1.902189999818801880e-01 6.058238744735717773e-01 6.990542411804199219e-01
7.500000000000000000e+02 1.728645629882812500e+02 1.363216972351074219e+01 4.601985931396484375e+00 4.680079460144042969e+00 9.284681320190429688e+00 1.029149889945983887e-01 5.522369742393493652e-01 1.617787170410156250e+02 1.293726444244384766e+01 4.462141036987304688e+00 4.624520778656005859e+00 9.180685043334960938e+00 1.029149889945983887e-01 5.522369742393493652e-01 8.715379834175109863e-01
1.000000000000000000e+03 7.990768432617187500e+00 2.488241434097290039e+00 1.838175058364868164e+00 1.441977739334106445e+00 3.923202157020568848e-01 4.645186662673950195e-02 4.611374810338020325e-02 6.737511157989501953e+00 2.250083208084106445e+00 1.683909416198730469e+00 1.369070053100585938e+00 3.727892637252807617e-01 4.645186662673950195e-02 4.611374810338020325e-02 3.484090268611907959e-01
1.250000000000000000e+03 4.887392997741699219e+00 8.031408190727233887e-01 6.267433166503906250e-01 3.278313875198364258e-01 2.528652250766754150e-01 2.097006700932979584e-02 1.246984209865331650e-02 4.044462680816650391e+00 7.130656242370605469e-01 5.383820533752441406e-01 3.013432621955871582e-01 2.369862496852874756e-01 2.097006700932979584e-02 1.246984209865331650e-02 3.215166032314300537e-01
1.500000000000000000e+03 3.055860757827758789e+00 2.878575325012207031e-01 3.252493441104888916e-01 2.339117974042892456e-01 1.680788993835449219e-01 2.045901305973529816e-02 1.706560887396335602e-02 2.473895788192749023e+00 2.583931088447570801e-01 2.786912918090820312e-01 2.235826551914215088e-01 1.559316962957382202e-01 2.045901305973529816e-02 1.706560887396335602e-02 3.029348552227020264e-01
1.750000000000000000e+03 1.498185753822326660e+00 1.478453576564788818e-01 1.830733120441436768e-01 1.304174065589904785e-01 1.082147434353828430e-01 1.736299321055412292e-02 1.929897256195545197e-02 1.152914404869079590e+00 1.328952610492706299e-01 1.559461206197738647e-01 1.165708526968955994e-01 1.011084914207458496e-01 1.736299321055412292e-02 1.929897256195545197e-02 2.809606790542602539e-01
2.000000000000000000e+03 9.532955884933471680e-01 9.293247759342193604e-02 1.035511791706085205e-01 1.058420091867446899e-01 6.120318546891212463e-02 1.890649087727069855e-02 1.812406256794929504e-02 7.262567281723022461e-01 8.318141102790832520e-02 8.751088380813598633e-02 9.513942897319793701e-02 5.594855919480323792e-02 1.890649087727069855e-02 1.812406256794929504e-02 2.679635882377624512e-01
2.250000000000000000e+03 7.495344877243041992e-01 6.119580194354057312e-02 6.343362480401992798e-02 6.726840138435363770e-02 3.926924616098403931e-02 1.608546636998653412e-02 1.743437722325325012e-02 5.745283961296081543e-01 5.251417309045791626e-02 5.306164547801017761e-02 5.675159394741058350e-02 3.624671697616577148e-02 1.608546636998653412e-02 1.743437722325325012e-02 2.619794309139251709e-01
