# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.786749511718750000e+03 2.580084838867187500e+02 1.041705720126628876e-02 3.011206054687500000e+01 9.388756752014160156e-02 2.461027503013610840e-01 6.299735605716705322e-02 1.781080932617187500e+03 2.576503601074218750e+02 1.088672690093517303e-02 3.103567886352539062e+01 9.307171404361724854e-02 2.461027503013610840e-01 6.299735605716705322e-02 1.131706256425497381e+00
2.500000000000000000e+02 3.057673339843750000e+02 6.455821228027343750e+01 3.529256820678710938e+00 4.246140480041503906e+00 1.654438018798828125e+01 2.219754755496978760e-01 2.515630424022674561e-01 2.984368286132812500e+02 6.304356384277343750e+01 3.401498079299926758e+00 4.414581298828125000e+00 1.585126495361328125e+01 2.219754755496978760e-01 2.515630424022674561e-01 9.375311774838069878e-01
5.000000000000000000e+02 1.024651947021484375e+02 2.960183525085449219e+01 1.548909306526184082e+00 5.314421176910400391e+00 2.494506454467773438e+01 1.513163596391677856e-01 2.705603092908859253e-02 9.985052490234375000e+01 2.851828765869140625e+01 1.454648852348327637e+00 5.207950592041015625e+00 2.415531921386718750e+01 1.513163596391677856e-01 2.705603092908859253e-02 9.672104110728474424e-01
7.500000000000000000e+02 4.073649215698242188e+01 1.023877906799316406e+01 1.215418577194213867e+00 5.354271888732910156e+00 2.955276870727539062e+01 7.338541001081466675e-02 3.181555494666099548e-02 3.955449676513671875e+01 9.598606109619140625e+00 1.068624138832092285e+00 5.031622409820556641e+00 2.844152450561523438e+01 7.338541001081466675e-02 3.181555494666099548e-02 1.011813898870009831e+00
1.000000000000000000e+03 2.006779861450195312e+01 3.956640720367431641e+00 1.660125732421875000e+00 6.473964691162109375e+00 2.500598526000976562e+01 1.140707544982433319e-02 3.129154071211814880e-02 1.968082809448242188e+01 3.677737712860107422e+00 1.440083026885986328e+00 6.070112228393554688e+00 2.394007492065429688e+01 1.140707544982433319e-02 3.129154071211814880e-02 9.990031026297691019e-01
1.250000000000000000e+03 9.588148117065429688e+00 2.797870635986328125e+00 4.033141136169433594e+00 4.656903266906738281e+00 4.329001426696777344e+00 3.454006910324096680e-01 9.738543629646301270e-02 9.467512130737304688e+00 2.700603485107421875e+00 3.699586868286132812e+00 4.251695156097412109e+00 3.973550319671630859e+00 3.454006910324096680e-01 9.738543629646301270e-02 1.137827313315674660e+00
1.500000000000000000e+03 4.190138816833496094e+00 1.554370999336242676e+00 3.229467153549194336e+00 3.583939075469970703e+00 1.681073188781738281e+00 4.248382747173309326e-01 1.028546914458274841e-01 4.126862049102783203e+00 1.360409021377563477e+00 2.894947052001953125e+00 3.240787267684936523e+00 1.481877088546752930e+00 4.248382747173309326e-01 1.028546914458274841e-01 1.279948153682007650e+00
1.750000000000000000e+03 2.188049316406250000e+00 9.949831962585449219e-01 2.905300140380859375e+00 3.083333969116210938e+00 8.281614780426025391e-01 4.069092571735382080e-01 9.766389429569244385e-02 2.089458942413330078e+00 7.846823334693908691e-01 2.568106174468994141e+00 2.767068862915039062e+00 7.196431159973144531e-01 4.069092571735382080e-01 9.766389429569244385e-02 1.360198777756139732e+00
2.000000000000000000e+03 1.396114826202392578e+00 5.675105452537536621e-01 2.667770385742187500e+00 2.820399045944213867e+00 4.646188616752624512e-01 3.637345731258392334e-01 9.111505001783370972e-02 1.243255615234375000e+00 4.036628305912017822e-01 2.343351364135742188e+00 2.525578498840332031e+00 4.004884958267211914e-01 3.637345731258392334e-01 9.111505001783370972e-02 1.404821353518809879e+00
2.250000000000000000e+03 1.098427176475524902e+00 4.293657839298248291e-01 2.399285078048706055e+00 2.564960479736328125e+00 2.953745126724243164e-01 3.170561194419860840e-01 8.582395315170288086e-02 8.863140344619750977e-01 2.855276167392730713e-01 2.098223447799682617e+00 2.293052673339843750e+00 2.494319826364517212e-01 3.170561194419860840e-01 8.582395315170288086e-02 1.427682601380739769e+00
2.500000000000000000e+03 1.003290295600891113e+00 3.592413663864135742e-01 2.142341613769531250e+00 2.340303659439086914e+00 1.970344483852386475e-01 2.748421430587768555e-01 8.051358163356781006e-02 7.413086295127868652e-01 2.273975759744644165e-01 1.868248462677001953e+00 2.092568874359130859e+00 1.624293178319931030e-01 2.748421430587768555e-01 8.051358163356781006e-02 1.435713413094893642e+00
2.750000000000000000e+03 9.216563701629638672e-01 2.683328390121459961e-01 1.840845823287963867e+00 2.036632537841796875e+00 1.345672458410263062e-01 2.345399260520935059e-01 7.655487954616546631e-02 6.630585789680480957e-01 1.691374331712722778e-01 1.599978208541870117e+00 1.819562673568725586e+00 1.078942567110061646e-01 2.345399260520935059e-01 7.655487954616546631e-02 1.429875159776143434e+00
3.000000000000000000e+03 8.028136491775512695e-01 2.075386047363281250e-01 1.429656744003295898e+00 1.571178674697875977e+00 9.087119996547698975e-02 1.982124596834182739e-01 7.274840772151947021e-02 5.836202502250671387e-01 1.497010290622711182e-01 1.239474654197692871e+00 1.408502221107482910e+00 7.208663225173950195e-02 1.982124596834182739e-01 7.274840772151947021e-02 1.417478603944708482e+00
3.250000000000000000e+03 6.143536567687988281e-01 1.493981629610061646e-01 1.078616142272949219e+00 1.192962408065795898e+00 6.104924902319908142e-02 1.722981631755828857e-01 7.006495445966720581e-02 4.456607997417449951e-01 9.847536683082580566e-02 9.349980354309082031e-01 1.074652910232543945e+00 4.737429320812225342e-02 1.722981631755828857e-01 7.006495445966720581e-02 1.415498398401286551e+00
3.500000000000000000e+03 4.489258229732513428e-01 1.058075875043869019e-01 8.369241952896118164e-01 8.980447649955749512e-01 4.248657077550888062e-02 1.522891968488693237e-01 6.748922914266586304e-02 3.137341141700744629e-01 7.187116146087646484e-02 7.295602560043334961e-01 8.153344988822937012e-01 3.356453776359558105e-02 1.522891968488693237e-01 6.748922914266586304e-02 1.420691637863331414e+00
3.750000000000000000e+03 3.602080941200256348e-01 8.939190208911895752e-02 6.755121946334838867e-01 7.226722240447998047e-01 3.151560202240943909e-02 1.371294707059860229e-01 6.535970419645309448e-02 2.433072328567504883e-01 6.040434166789054871e-02 5.921562910079956055e-01 6.579220294952392578e-01 2.496636286377906799e-02 1.371294707059860229e-01 6.535970419645309448e-02 1.426517106806050039e+00
4.000000000000000000e+03 3.201080262660980225e-01 9.990874677896499634e-02 5.694080591201782227e-01 6.084126234054565430e-01 2.930564805865287781e-02 1.215529963374137878e-01 6.311547756195068359e-02 2.034791707992553711e-01 6.470143049955368042e-02 5.022649765014648438e-01 5.535360574722290039e-01 2.387736737728118896e-02 1.215529963374137878e-01 6.311547756195068359e-02 1.431049713043238913e+00
4.250000000000000000e+03 2.815204262733459473e-01 7.805982232093811035e-02 4.909345805644989014e-01 5.061481595039367676e-01 2.604715153574943542e-02 1.082169786095619202e-01 6.015295535326004028e-02 1.740262806415557861e-01 5.134472250938415527e-02 4.355478286743164062e-01 4.587295055389404297e-01 2.141912654042243958e-02 1.082169786095619202e-01 6.015295535326004028e-02 1.433477755133533149e+00
4.500000000000000000e+03 2.556945085525512695e-01 6.440821290016174316e-02 4.217501878738403320e-01 4.282891452312469482e-01 2.391105145215988159e-02 9.679528325796127319e-02 5.784529447555541992e-02 1.523505747318267822e-01 3.932026028633117676e-02 3.748471140861511230e-01 3.870100975036621094e-01 1.952935010194778442e-02 9.679528325796127319e-02 5.784529447555541992e-02 1.435514366049687629e+00
4.750000000000000000e+03 2.401103377342224121e-01 6.525392830371856689e-02 3.679959774017333984e-01 3.648911416530609131e-01 2.313502505421638489e-02 8.632434904575347900e-02 5.565921589732170105e-02 1.365416347980499268e-01 3.946487605571746826e-02 3.273873627185821533e-01 3.281651139259338379e-01 1.876465044915676117e-02 8.632434904575347900e-02 5.565921589732170105e-02 1.438547076482991516e+00
5.000000000000000000e+03 2.249096930027008057e-01 5.459882691502571106e-02 3.194050192832946777e-01 3.141320049762725830e-01 2.163391560316085815e-02 7.717966288328170776e-02 5.364742130041122437e-02 1.250138580799102783e-01 3.324100375175476074e-02 2.836152017116546631e-01 2.812643945217132568e-01 1.713730953633785248e-02 7.717966288328170776e-02 5.364742130041122437e-02 1.441205489325906752e+00
