*Part, name=Part-1
*Nodes
1;0.00000000;0.00000000;0.0
2;1.00026733;0.00000000;0.0
3;2.00053465;0.00000000;0.0
4;3.00080196;0.00000000;0.0
5;4.00106926;0.00000000;0.0
6;5.00133655;0.00000000;0.0
7;6.00160380;0.00000000;0.0
8;7.00187103;0.00000000;0.0
9;8.00213823;0.00000000;0.0
10;9.00240538;0.00000000;0.0
11;10.00267250;0.00000000;0.0
12;11.00293956;0.00000000;0.0
13;12.00320657;0.00000000;0.0
14;13.00347352;0.00000000;0.0
15;14.00374041;0.00000000;0.0
16;15.00400723;0.00000000;0.0
17;16.00427398;0.00000000;0.0
18;17.00454065;0.00000000;0.0
19;18.00480723;-0.00000000;0.0
20;19.00507373;0.00000000;0.0
21;20.00534014;0.00000000;0.0
22;21.00560645;0.00000000;0.0
23;22.00587266;0.00000000;0.0
24;23.00613876;0.00000000;0.0
25;24.00640475;0.00000000;0.0
26;25.00667063;0.00000000;0.0
27;26.00693639;0.00000000;0.0
28;27.00720202;0.00000000;0.0
29;28.00746752;0.00000000;0.0
30;29.00773289;0.00000000;0.0
31;30.00799812;0.00000000;0.0
32;31.00826320;0.00000000;0.0
33;32.00852814;0.00000000;0.0
34;33.00879293;0.00000000;0.0
35;34.00905756;0.00000000;0.0
36;35.00932203;0.00000000;0.0
37;36.00958633;0.00000000;0.0
38;37.00985047;-0.00000000;0.0
39;38.01011443;0.00000000;0.0
40;39.01037822;0.00000000;0.0
41;40.01064182;0.00000000;0.0
42;41.01090524;-0.00000000;0.0
43;42.01116846;-0.00000000;0.0
44;43.01143150;0.00000000;0.0
45;44.01169433;0.00000000;0.0
46;45.01195696;-0.00000000;0.0
47;46.01221939;0.00000000;0.0
48;47.01248161;0.00000000;0.0
49;48.01274361;0.00000000;0.0
50;49.01300540;0.00000000;0.0
51;50.01326696;0.00000000;0.0
52;51.01352830;0.00000000;0.0
53;52.01378942;0.00000000;0.0
54;53.01405030;0.00000000;0.0
55;54.01431095;0.00000000;0.0
56;55.01457136;0.00000000;0.0
57;56.01483153;0.00000000;0.0
58;57.01509146;-0.00000000;0.0
59;58.01535114;0.00000000;0.0
60;59.01561057;0.00000000;0.0
61;60.01586975;0.00000000;0.0
62;61.01612867;0.00000000;0.0
63;62.01638734;0.00000000;0.0
64;63.01664575;0.00000000;0.0
65;64.01690390;0.00000000;0.0
66;65.01716178;0.00000000;0.0
67;66.01741940;0.00000000;0.0
68;67.01767675;0.00000000;0.0
69;68.01793384;-0.00000000;0.0
70;69.01819066;0.00000000;0.0
71;70.01844721;0.00000000;0.0
72;71.01870349;-0.00000000;0.0
73;72.01895950;0.00000000;0.0
74;73.01921524;0.00000000;0.0
75;74.01947071;0.00000000;0.0
76;75.01972591;0.00000000;0.0
77;76.01998085;0.00000000;0.0
78;77.02023552;0.00000000;0.0
79;78.02048992;0.00000000;0.0
80;79.02074407;0.00000000;0.0
81;80.02099796;0.00000000;0.0
82;81.02125160;0.00000000;0.0
83;82.02150499;0.00000000;0.0
84;83.02175814;0.00000000;0.0
85;84.02201105;0.00000000;0.0
86;85.02226374;0.00000000;0.0
87;86.02251622;0.00000000;0.0
88;87.02276848;-0.00000000;0.0
89;88.02302056;0.00000000;0.0
90;89.02327246;0.00000000;0.0
91;90.02352421;0.00000000;0.0
92;91.02377582;0.00000000;0.0
93;92.02402732;0.00000000;0.0
94;93.02427874;0.00000000;0.0
95;94.02453013;0.00000000;0.0
96;95.02478154;0.00000000;0.0
97;96.02503304;-0.00000000;0.0
98;97.02528473;-0.00000000;0.0
99;98.02553680;0.00000000;0.0
100;99.02578952;0.00000000;0.0
101;100.02604350;0.00000000;0.0
102;0.00000000;0.99994266;0.0
103;1.00026735;0.99994265;0.0
104;2.00053469;0.99994263;0.0
105;3.00080202;0.99994262;0.0
106;4.00106934;0.99994259;0.0
107;5.00133664;0.99994257;0.0
108;6.00160392;0.99994253;0.0
109;7.00187117;0.99994249;0.0
110;8.00213838;0.99994245;0.0
111;9.00240556;0.99994240;0.0
112;10.00267269;0.99994234;0.0
113;11.00293977;0.99994228;0.0
114;12.00320680;0.99994221;0.0
115;13.00347377;0.99994213;0.0
116;14.00374068;0.99994205;0.0
117;15.00400752;0.99994196;0.0
118;16.00427428;0.99994187;0.0
119;17.00454097;0.99994176;0.0
120;18.00480758;0.99994166;0.0
121;19.00507410;0.99994154;0.0
122;20.00534053;0.99994142;0.0
123;21.00560686;0.99994128;0.0
124;22.00587309;0.99994115;0.0
125;23.00613921;0.99994100;0.0
126;24.00640522;0.99994084;0.0
127;25.00667112;0.99994068;0.0
128;26.00693689;0.99994051;0.0
129;27.00720255;0.99994033;0.0
130;28.00746807;0.99994014;0.0
131;29.00773346;0.99993994;0.0
132;30.00799871;0.99993973;0.0
133;31.00826382;0.99993951;0.0
134;32.00852878;0.99993928;0.0
135;33.00879359;0.99993905;0.0
136;34.00905824;0.99993880;0.0
137;35.00932273;0.99993854;0.0
138;36.00958706;0.99993826;0.0
139;37.00985122;0.99993798;0.0
140;38.01011520;0.99993768;0.0
141;39.01037901;0.99993737;0.0
142;40.01064264;0.99993705;0.0
143;41.01090608;0.99993672;0.0
144;42.01116933;0.99993637;0.0
145;43.01143239;0.99993600;0.0
146;44.01169525;0.99993562;0.0
147;45.01195790;0.99993523;0.0
148;46.01222036;0.99993482;0.0
149;47.01248260;0.99993439;0.0
150;48.01274463;0.99993394;0.0
151;49.01300644;0.99993348;0.0
152;50.01326804;0.99993300;0.0
153;51.01352940;0.99993250;0.0
154;52.01379055;0.99993198;0.0
155;53.01405146;0.99993143;0.0
156;54.01431214;0.99993087;0.0
157;55.01457258;0.99993028;0.0
158;56.01483278;0.99992967;0.0
159;57.01509274;0.99992904;0.0
160;58.01535245;0.99992838;0.0
161;59.01561191;0.99992769;0.0
162;60.01587112;0.99992698;0.0
163;61.01613008;0.99992624;0.0
164;62.01638878;0.99992546;0.0
165;63.01664723;0.99992466;0.0
